t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, uwbD, uwbAntId, uwbRqstrId
1501395763.716678381,-0.001338481,-2.857426405,0.214087352,0.007163017,-0.001790646,1.539192438,-2.840984821,-0.006100863,0.099999994,0.100000000,0.100000000,0.100000000,5.890999794,17.000000000,2.000000000
1501395763.748568535,-0.001338481,-2.857426405,0.214087352,0.007163017,-0.001790646,1.539192438,-2.847045898,0.005953460,0.119999997,0.100000000,0.100000000,0.100000000,5.499000072,0.000000000,1.000000000
1501395763.780609846,-0.001430431,-2.857427597,0.214068174,0.007201489,-0.001989059,1.539191246,-2.847045898,0.005953460,0.119999997,0.100000000,0.100000000,0.100000000,5.967000008,0.000000000,2.000000000
1501395763.796579838,-0.001430431,-2.857427597,0.214068174,0.007201489,-0.001989059,1.539191246,-2.855036020,0.008409351,0.199999988,0.100000000,0.100000000,0.100000000,6.012000084,1.000000000,2.000000000
1501395763.812698126,-0.001402031,-2.857414246,0.214060843,0.007164591,-0.001850394,1.539123297,-2.855036020,0.008409351,0.199999988,0.100000000,0.100000000,0.100000000,5.393000126,16.000000000,1.000000000
1501395763.828649759,-0.001356125,-2.857418776,0.214071497,0.007072631,-0.002110915,1.539186358,-2.855036020,0.008409351,0.199999988,0.100000000,0.100000000,0.100000000,5.434999943,17.000000000,1.000000000
1501395763.844772577,-0.001356125,-2.857418776,0.214071497,0.007072631,-0.002110915,1.539186358,-2.856472492,0.007666674,0.189999998,0.100000000,0.100000000,0.100000000,5.954999924,16.000000000,2.000000000
1501395763.860574961,-0.001356125,-2.857418776,0.214071497,0.007072631,-0.002110915,1.539186358,-2.856472492,0.007666674,0.189999998,0.100000000,0.100000000,0.100000000,5.893000126,17.000000000,2.000000000
1501395763.892691612,-0.001356125,-2.857418776,0.214071497,0.007072631,-0.002110915,1.539186358,-2.854052544,0.019733436,0.170000002,0.100000000,0.100000000,0.100000000,5.498000145,0.000000000,1.000000000
1501395763.908763409,-0.001365235,-2.857400417,0.214066386,0.007016450,-0.001887102,1.539230943,-2.854052544,0.019733436,0.170000002,0.100000000,0.100000000,0.100000000,5.441999912,1.000000000,1.000000000
1501395763.924716711,-0.001365235,-2.857400417,0.214066386,0.007016450,-0.001887102,1.539230943,-2.854052544,0.019733436,0.170000002,0.100000000,0.100000000,0.100000000,5.977000237,0.000000000,2.000000000
1501395763.940867424,-0.001371676,-2.857426405,0.214066446,0.006818167,-0.001782945,1.539249539,-2.852184772,0.013032999,0.140000001,0.100000000,0.100000000,0.100000000,6.007999897,1.000000000,2.000000000
1501395763.956952095,-0.001261726,-2.857393265,0.214095771,0.006838678,-0.001752867,1.539143682,-2.852184772,0.013032999,0.140000001,0.100000000,0.100000000,0.100000000,5.385000229,16.000000000,1.000000000
1501395763.972700357,-0.001261726,-2.857393265,0.214095771,0.006838678,-0.001752867,1.539143682,-2.852184772,0.013032999,0.140000001,0.100000000,0.100000000,0.100000000,5.434999943,17.000000000,1.000000000
1501395763.988715410,-0.001261726,-2.857393265,0.214095771,0.006838678,-0.001752867,1.539143682,-2.852184772,0.013032999,0.140000001,0.100000000,0.100000000,0.100000000,5.959000111,16.000000000,2.000000000
1501395764.004767179,-0.001433152,-2.857419968,0.214066178,0.007295943,-0.002159211,1.539165616,-2.849320173,0.019955259,0.199999988,0.100000000,0.100000000,0.100000000,5.905000210,17.000000000,2.000000000
1501395764.036573648,-0.001318943,-2.857404709,0.214161173,0.007074565,-0.002159646,1.539247632,-2.849320173,0.019955259,0.199999988,0.100000000,0.100000000,0.100000000,5.497000217,0.000000000,1.000000000
1501395764.053067684,-0.001405578,-2.857431889,0.214089096,0.007261012,-0.001855101,1.539093852,-2.851372719,0.026163634,0.140000001,0.100000000,0.100000000,0.100000000,5.445000172,1.000000000,1.000000000
1501395764.069057465,-0.001405578,-2.857431889,0.214089096,0.007261012,-0.001855101,1.539093852,-2.851372719,0.026163634,0.140000001,0.100000000,0.100000000,0.100000000,5.974999905,0.000000000,2.000000000
1501395764.084915876,-0.001405578,-2.857431889,0.214089096,0.007261012,-0.001855101,1.539093852,-2.851372719,0.026163634,0.140000001,0.100000000,0.100000000,0.100000000,6.017000198,1.000000000,2.000000000
1501395764.100745916,-0.001405578,-2.857431889,0.214089096,0.007261012,-0.001855101,1.539093852,-2.851372719,0.026163634,0.140000001,0.100000000,0.100000000,0.100000000,5.383999825,16.000000000,1.000000000
1501395764.116701365,-0.001304386,-2.857405901,0.214080065,0.007255947,-0.002086867,1.539125323,-2.845994234,0.016726473,0.170000002,0.100000000,0.100000000,0.100000000,5.432000160,17.000000000,1.000000000
1501395764.132544994,-0.001443108,-2.857429504,0.214092478,0.007150689,-0.001932397,1.539090514,-2.845994234,0.016726473,0.170000002,0.100000000,0.100000000,0.100000000,5.948999882,16.000000000,2.000000000
1501395764.148922205,-0.001443108,-2.857429504,0.214092478,0.007150689,-0.001932397,1.539090514,-2.845994234,0.016726473,0.170000002,0.100000000,0.100000000,0.100000000,5.901999950,17.000000000,2.000000000
1501395764.181103230,-0.001416451,-2.857417822,0.214079142,0.007090088,-0.001910117,1.539094925,-2.842453241,0.029640656,0.119999997,0.100000000,0.100000000,0.100000000,5.504000187,0.000000000,1.000000000
1501395764.196972847,-0.001416451,-2.857417822,0.214079142,0.007090088,-0.001910117,1.539094925,-2.842453241,0.029640656,0.119999997,0.100000000,0.100000000,0.100000000,5.439000130,1.000000000,1.000000000
1501395764.212883711,-0.001409816,-2.857419968,0.214081541,0.007084672,-0.001958072,1.539079666,-2.842453241,0.029640656,0.119999997,0.100000000,0.100000000,0.100000000,5.962999821,0.000000000,2.000000000
1501395764.228617191,-0.001347138,-2.857407093,0.214070529,0.006985599,-0.001888169,1.539134741,-2.846849442,0.026158256,0.229999989,0.100000000,0.100000000,0.100000000,6.018000126,1.000000000,2.000000000
1501395764.244966030,-0.001347138,-2.857407093,0.214070529,0.006985599,-0.001888169,1.539134741,-2.846849442,0.026158256,0.229999989,0.100000000,0.100000000,0.100000000,5.381999969,16.000000000,1.000000000
1501395764.260623455,-0.001347138,-2.857407093,0.214070529,0.006985599,-0.001888169,1.539134741,-2.846849442,0.026158256,0.229999989,0.100000000,0.100000000,0.100000000,5.434999943,17.000000000,1.000000000
1501395764.277058840,-0.001347138,-2.857407093,0.214070529,0.006985599,-0.001888169,1.539134741,-2.844558716,0.022533391,0.149999991,0.100000000,0.100000000,0.100000000,5.956999779,16.000000000,2.000000000
1501395764.292616129,-0.001326553,-2.857415676,0.214127898,0.007153275,-0.002014576,1.539179802,-2.844558716,0.022533391,0.149999991,0.100000000,0.100000000,0.100000000,5.900000095,17.000000000,2.000000000
1501395764.324643373,-0.001284862,-2.857383013,0.214115679,0.007355875,-0.002122393,1.539223790,-2.841046810,0.032374687,0.129999995,0.100000000,0.100000000,0.100000000,5.493000031,0.000000000,1.000000000
1501395764.340607882,-0.001297971,-2.857394218,0.214123234,0.007175439,-0.002048856,1.539193392,-2.841046810,0.032374687,0.129999995,0.100000000,0.100000000,0.100000000,5.445000172,1.000000000,1.000000000
1501395764.356715441,-0.001402837,-2.857427359,0.214074090,0.007087171,-0.002006870,1.539159894,-2.841046810,0.032374687,0.129999995,0.100000000,0.100000000,0.100000000,5.967999935,0.000000000,2.000000000
1501395764.372726917,-0.001402837,-2.857427359,0.214074090,0.007087171,-0.002006870,1.539159894,-2.841046810,0.032374687,0.129999995,0.100000000,0.100000000,0.100000000,6.015999794,1.000000000,2.000000000
1501395764.388643980,-0.001402837,-2.857427359,0.214074090,0.007087171,-0.002006870,1.539159894,-2.841046810,0.032374687,0.129999995,0.100000000,0.100000000,0.100000000,5.385000229,16.000000000,1.000000000
1501395764.404803038,-0.001440116,-2.857389688,0.214049742,0.006884016,-0.001510498,1.539099574,-2.841291189,0.025962979,0.140000001,0.100000000,0.100000000,0.100000000,5.442999840,17.000000000,1.000000000
1501395764.420743227,-0.001440116,-2.857389688,0.214049742,0.006884016,-0.001510498,1.539099574,-2.841291189,0.025962979,0.140000001,0.100000000,0.100000000,0.100000000,5.953999996,16.000000000,2.000000000
1501395764.436789513,-0.001416199,-2.857424021,0.214051351,0.007022096,-0.001784585,1.539113283,-2.841291189,0.025962979,0.140000001,0.100000000,0.100000000,0.100000000,5.899000168,17.000000000,2.000000000
1501395764.468952656,-0.001427948,-2.857411861,0.214045361,0.007273083,-0.002178668,1.539120913,-2.842296600,0.031315174,0.140000001,0.100000000,0.100000000,0.100000000,5.498000145,0.000000000,1.000000000
1501395764.484833717,-0.001336920,-2.857405186,0.214113787,0.007428551,-0.002220388,1.538855553,-2.842296600,0.031315174,0.140000001,0.100000000,0.100000000,0.100000000,5.434999943,1.000000000,1.000000000
1501395764.501080275,-0.001336920,-2.857405186,0.214113787,0.007428551,-0.002220388,1.538855553,-2.839411974,0.034708254,0.129999995,0.100000000,0.100000000,0.100000000,5.926000118,0.000000000,2.000000000
1501395764.516908169,-0.001252465,-2.857404709,0.214083046,0.006955141,-0.001990431,1.539237022,-2.839411974,0.034708254,0.129999995,0.100000000,0.100000000,0.100000000,6.012000084,1.000000000,2.000000000
1501395764.532646656,-0.001252465,-2.857404709,0.214083046,0.006955141,-0.001990431,1.539237022,-2.839411974,0.034708254,0.129999995,0.100000000,0.100000000,0.100000000,5.374000072,16.000000000,1.000000000
1501395764.564691305,-0.001417372,-2.857433558,0.214068368,0.007073040,-0.002037352,1.539270997,-2.838573933,0.026566317,0.179999992,0.100000000,0.100000000,0.100000000,5.956999779,16.000000000,2.000000000
1501395764.580634832,-0.001272491,-2.857409954,0.214072764,0.007301879,-0.002090720,1.539002299,-2.838573933,0.026566317,0.179999992,0.100000000,0.100000000,0.100000000,5.893000126,17.000000000,2.000000000
1501395764.612673521,-0.001272491,-2.857409954,0.214072764,0.007301879,-0.002090720,1.539002299,-2.839955568,0.031596337,0.149999991,0.100000000,0.100000000,0.100000000,5.501999855,0.000000000,1.000000000
1501395764.628901720,-0.001464204,-2.857434750,0.214045316,0.007424227,-0.002017230,1.539105058,-2.839955568,0.031596337,0.149999991,0.100000000,0.100000000,0.100000000,5.442999840,1.000000000,1.000000000
1501395764.644800425,-0.001464204,-2.857434750,0.214045316,0.007424227,-0.002017230,1.539105058,-2.835978746,0.028081203,0.149999991,0.100000000,0.100000000,0.100000000,5.965000153,0.000000000,2.000000000
1501395764.660633802,-0.001464204,-2.857434750,0.214045316,0.007424227,-0.002017230,1.539105058,-2.835978746,0.028081203,0.149999991,0.100000000,0.100000000,0.100000000,6.013999939,1.000000000,2.000000000
1501395764.676820755,-0.001464204,-2.857434750,0.214045316,0.007424227,-0.002017230,1.539105058,-2.835978746,0.028081203,0.149999991,0.100000000,0.100000000,0.100000000,5.382999897,16.000000000,1.000000000
1501395764.692935705,-0.001464204,-2.857434750,0.214045316,0.007424227,-0.002017230,1.539105058,-2.835978746,0.028081203,0.149999991,0.100000000,0.100000000,0.100000000,5.440999985,17.000000000,1.000000000
1501395764.708955050,-0.001406348,-2.857409000,0.214108020,0.007219011,-0.002076131,1.539165020,-2.835978746,0.028081203,0.149999991,0.100000000,0.100000000,0.100000000,5.960000038,16.000000000,2.000000000
1501395764.725064754,-0.001406348,-2.857409000,0.214108020,0.007219011,-0.002076131,1.539165020,-2.836403370,0.026225269,0.170000002,0.100000000,0.100000000,0.100000000,5.899000168,17.000000000,2.000000000
1501395764.756645203,-0.001282967,-2.857427120,0.214171320,0.007110478,-0.002062474,1.539423823,-2.836403370,0.026225269,0.170000002,0.100000000,0.100000000,0.100000000,5.500999928,0.000000000,1.000000000
1501395764.772824049,-0.001282967,-2.857427120,0.214171320,0.007110478,-0.002062474,1.539423823,-2.840843201,0.033334393,0.179999992,0.100000000,0.100000000,0.100000000,5.448999882,1.000000000,1.000000000
1501395764.788776159,-0.001282967,-2.857427120,0.214171320,0.007110478,-0.002062474,1.539423823,-2.840843201,0.033334393,0.179999992,0.100000000,0.100000000,0.100000000,5.965000153,0.000000000,2.000000000
1501395764.804936647,-0.001303797,-2.857404470,0.214104265,0.007192336,-0.002086074,1.539099574,-2.840843201,0.033334393,0.179999992,0.100000000,0.100000000,0.100000000,6.014999866,1.000000000,2.000000000
1501395764.820650101,-0.001303797,-2.857404470,0.214104265,0.007192336,-0.002086074,1.539099574,-2.837748766,0.027517579,0.239999995,0.100000000,0.100000000,0.100000000,5.381999969,16.000000000,1.000000000
1501395764.836775303,-0.001376612,-2.857426405,0.214094177,0.007003838,-0.001967129,1.539233685,-2.837748766,0.027517579,0.239999995,0.100000000,0.100000000,0.100000000,5.441999912,17.000000000,1.000000000
1501395764.852682114,-0.001376612,-2.857426405,0.214094177,0.007003838,-0.001967129,1.539233685,-2.837748766,0.027517579,0.239999995,0.100000000,0.100000000,0.100000000,5.965000153,16.000000000,2.000000000
1501395764.868632793,-0.001376612,-2.857426405,0.214094177,0.007003838,-0.001967129,1.539233685,-2.834586143,0.030107072,0.189999998,0.100000000,0.100000000,0.100000000,5.902999878,17.000000000,2.000000000
1501395764.900666952,-0.001314161,-2.857427120,0.214112222,0.007030501,-0.001991901,1.539175153,-2.834586143,0.030107072,0.189999998,0.100000000,0.100000000,0.100000000,5.495999813,0.000000000,1.000000000
1501395764.917040825,-0.001314161,-2.857427120,0.214112222,0.007030501,-0.001991901,1.539175153,-2.844120979,0.031973436,0.140000001,0.100000000,0.100000000,0.100000000,5.439000130,1.000000000,1.000000000
1501395764.932988644,-0.001314161,-2.857427120,0.214112222,0.007030501,-0.001991901,1.539175153,-2.844120979,0.031973436,0.140000001,0.100000000,0.100000000,0.100000000,5.967999935,0.000000000,2.000000000
1501395764.948969364,-0.001314161,-2.857427120,0.214112222,0.007030501,-0.001991901,1.539175153,-2.844120979,0.031973436,0.140000001,0.100000000,0.100000000,0.100000000,6.000999928,1.000000000,2.000000000
1501395764.964755535,-0.001364858,-2.857406616,0.214055389,0.007200442,-0.001958341,1.539054632,-2.844120979,0.031973436,0.140000001,0.100000000,0.100000000,0.100000000,5.387000084,16.000000000,1.000000000
1501395764.980906248,-0.001364858,-2.857406616,0.214055389,0.007200442,-0.001958341,1.539054632,-2.844120979,0.031973436,0.140000001,0.100000000,0.100000000,0.100000000,5.441999912,17.000000000,1.000000000
1501395764.996669054,-0.001364858,-2.857406616,0.214055389,0.007200442,-0.001958341,1.539054632,-2.837789297,0.025205720,0.179999992,0.100000000,0.100000000,0.100000000,5.952000141,16.000000000,2.000000000
1501395765.012925625,-0.001268811,-2.857409000,0.214104310,0.006839650,-0.001744482,1.539259791,-2.837789297,0.025205720,0.179999992,0.100000000,0.100000000,0.100000000,5.888999939,17.000000000,2.000000000
1501395765.044707775,-0.001314398,-2.857410431,0.214105472,0.007194267,-0.001944137,1.539150238,-2.840779066,0.033169713,0.140000001,0.100000000,0.100000000,0.100000000,5.493999958,0.000000000,1.000000000
1501395765.061125994,-0.001492548,-2.857429981,0.214062408,0.007270356,-0.001886607,1.539007187,-2.840779066,0.033169713,0.140000001,0.100000000,0.100000000,0.100000000,5.448999882,1.000000000,1.000000000
1501395765.077206612,-0.001357460,-2.857412338,0.214084208,0.007341065,-0.002259836,1.539071560,-2.840779066,0.033169713,0.140000001,0.100000000,0.100000000,0.100000000,5.974999905,0.000000000,2.000000000
1501395765.093078852,-0.001357460,-2.857412338,0.214084208,0.007341065,-0.002259836,1.539071560,-2.842382669,0.029268019,0.119999997,0.100000000,0.100000000,0.100000000,6.012000084,1.000000000,2.000000000
1501395765.109001160,-0.001398448,-2.857423782,0.214050829,0.007362620,-0.001977101,1.538948059,-2.842382669,0.029268019,0.119999997,0.100000000,0.100000000,0.100000000,5.389999866,16.000000000,1.000000000
1501395765.124987364,-0.001398448,-2.857423782,0.214050829,0.007362620,-0.001977101,1.538948059,-2.842382669,0.029268019,0.119999997,0.100000000,0.100000000,0.100000000,5.443999767,17.000000000,1.000000000
1501395765.141119480,-0.001355342,-2.857422352,0.214116976,0.007122551,-0.002217561,1.539299130,-2.841460228,0.026269956,0.170000002,0.100000000,0.100000000,0.100000000,5.951000214,16.000000000,2.000000000
1501395765.156947851,-0.001340116,-2.857416391,0.214095026,0.007414439,-0.002085490,1.539062977,-2.841460228,0.026269956,0.170000002,0.100000000,0.100000000,0.100000000,5.907999992,17.000000000,2.000000000
1501395765.188708544,-0.001383286,-2.857403755,0.214080811,0.007047038,-0.002161388,1.539286256,-2.841460228,0.026269956,0.170000002,0.100000000,0.100000000,0.100000000,5.497000217,0.000000000,1.000000000
1501395765.220891953,-0.001420861,-2.857432842,0.214058831,0.006891432,-0.001913681,1.539336205,-2.840544224,0.033087119,0.129999995,0.100000000,0.100000000,0.100000000,5.962999821,0.000000000,2.000000000
1501395765.236987829,-0.001404749,-2.857446194,0.214058980,0.007104080,-0.001995603,1.539269090,-2.840544224,0.033087119,0.129999995,0.100000000,0.100000000,0.100000000,6.013999939,1.000000000,2.000000000
1501395765.252710342,-0.001404749,-2.857446194,0.214058980,0.007104080,-0.001995603,1.539269090,-2.840544224,0.033087119,0.129999995,0.100000000,0.100000000,0.100000000,5.383999825,16.000000000,1.000000000
1501395765.268798828,-0.001404749,-2.857446194,0.214058980,0.007104080,-0.001995603,1.539269090,-2.837108612,0.029037559,0.149999991,0.100000000,0.100000000,0.100000000,5.429999828,17.000000000,1.000000000
1501395765.284746170,-0.001379032,-2.857429266,0.214077666,0.006968976,-0.001908446,1.539247513,-2.837108612,0.029037559,0.149999991,0.100000000,0.100000000,0.100000000,5.956999779,16.000000000,2.000000000
1501395765.301003933,-0.001379032,-2.857429266,0.214077666,0.006968976,-0.001908446,1.539247513,-2.837108612,0.029037559,0.149999991,0.100000000,0.100000000,0.100000000,5.901999950,17.000000000,2.000000000
1501395765.332908154,-0.001428686,-2.857434511,0.214044705,0.007289763,-0.001932548,1.538978338,-2.835869789,0.035349052,0.170000002,0.100000000,0.100000000,0.100000000,5.494999886,0.000000000,1.000000000
1501395765.348679543,-0.001428686,-2.857434511,0.214044705,0.007289763,-0.001932548,1.538978338,-2.835869789,0.035349052,0.170000002,0.100000000,0.100000000,0.100000000,5.443999767,1.000000000,1.000000000
1501395765.365113258,-0.001406430,-2.857441902,0.214104474,0.007224583,-0.001994263,1.539164901,-2.834637880,0.033782609,0.179999992,0.100000000,0.100000000,0.100000000,5.960000038,0.000000000,2.000000000
1501395765.380683661,-0.001352499,-2.857437849,0.214127481,0.007054144,-0.002113271,1.539207816,-2.834637880,0.033782609,0.179999992,0.100000000,0.100000000,0.100000000,6.012000084,1.000000000,2.000000000
1501395765.396919012,-0.001352499,-2.857437849,0.214127481,0.007054144,-0.002113271,1.539207816,-2.834637880,0.033782609,0.179999992,0.100000000,0.100000000,0.100000000,5.389999866,16.000000000,1.000000000
1501395765.428649426,-0.001365300,-2.857396364,0.214095786,0.007059395,-0.002042875,1.539158940,-2.834034204,0.028065586,0.129999995,0.100000000,0.100000000,0.100000000,5.962999821,16.000000000,2.000000000
1501395765.445035458,-0.001365300,-2.857396364,0.214095786,0.007059395,-0.002042875,1.539158940,-2.834034204,0.028065586,0.129999995,0.100000000,0.100000000,0.100000000,5.894000053,17.000000000,2.000000000
1501395765.476941824,-0.001369855,-2.857406616,0.214111298,0.007115400,-0.002075385,1.539101839,-2.837429285,0.030481290,0.089999996,0.100000000,0.100000000,0.100000000,5.499000072,0.000000000,1.000000000
1501395765.492917538,-0.001369855,-2.857406616,0.214111298,0.007115400,-0.002075385,1.539101839,-2.837429285,0.030481290,0.089999996,0.100000000,0.100000000,0.100000000,5.445000172,1.000000000,1.000000000
1501395765.509035587,-0.001258541,-2.857391596,0.214116603,0.006920777,-0.001857305,1.539291620,-2.837429285,0.030481290,0.089999996,0.100000000,0.100000000,0.100000000,5.971000195,0.000000000,2.000000000
1501395765.524908304,-0.001258541,-2.857391596,0.214116603,0.006920777,-0.001857305,1.539291620,-2.837429285,0.030481290,0.089999996,0.100000000,0.100000000,0.100000000,6.007999897,1.000000000,2.000000000
1501395765.541094542,-0.001321255,-2.857395887,0.214104697,0.007092958,-0.001799201,1.539128065,-2.839471102,0.026086837,0.140000001,0.100000000,0.100000000,0.100000000,5.385000229,16.000000000,1.000000000
1501395765.572732687,-0.001321255,-2.857395887,0.214104697,0.007092958,-0.001799201,1.539128065,-2.839471102,0.026086837,0.140000001,0.100000000,0.100000000,0.100000000,5.954999924,16.000000000,2.000000000
1501395765.588714123,-0.001444292,-2.857415438,0.214059785,0.007070295,-0.001810323,1.539156556,-2.839471102,0.026086837,0.140000001,0.100000000,0.100000000,0.100000000,5.894000053,17.000000000,2.000000000
1501395765.621104956,-0.001444292,-2.857415438,0.214059785,0.007070295,-0.001810323,1.539156556,-2.841599464,0.025017822,0.129999995,0.100000000,0.100000000,0.100000000,5.498000145,0.000000000,1.000000000
1501395765.636920452,-0.001381855,-2.857420444,0.214117303,0.007180692,-0.001946975,1.539074063,-2.841599464,0.025017822,0.129999995,0.100000000,0.100000000,0.100000000,5.451000214,1.000000000,1.000000000
1501395765.653284073,-0.001377530,-2.857432842,0.214062452,0.006933221,-0.001894003,1.539134860,-2.845591068,0.028816864,0.129999995,0.100000000,0.100000000,0.100000000,5.967999935,0.000000000,2.000000000
1501395765.669055700,-0.001377530,-2.857432842,0.214062452,0.006933221,-0.001894003,1.539134860,-2.845591068,0.028816864,0.129999995,0.100000000,0.100000000,0.100000000,6.007999897,1.000000000,2.000000000
1501395765.684927464,-0.001414473,-2.857423306,0.214050412,0.007023367,-0.001957748,1.539154649,-2.845591068,0.028816864,0.129999995,0.100000000,0.100000000,0.100000000,5.382999897,16.000000000,1.000000000
1501395765.700806618,-0.001414473,-2.857423306,0.214050412,0.007023367,-0.001957748,1.539154649,-2.841202021,0.021404546,0.129999995,0.100000000,0.100000000,0.100000000,5.442999840,17.000000000,1.000000000
1501395765.717071056,-0.001405247,-2.857411623,0.214126199,0.007365564,-0.002174282,1.539052606,-2.841202021,0.021404546,0.129999995,0.100000000,0.100000000,0.100000000,5.953000069,16.000000000,2.000000000
1501395765.732691526,-0.001405247,-2.857411623,0.214126199,0.007365564,-0.002174282,1.539052606,-2.841202021,0.021404546,0.129999995,0.100000000,0.100000000,0.100000000,5.894000053,17.000000000,2.000000000
1501395765.764889717,-0.001405905,-2.857419014,0.214109749,0.007088716,-0.002030960,1.539148688,-2.839796782,0.028492853,0.140000001,0.100000000,0.100000000,0.100000000,5.497000217,0.000000000,1.000000000
1501395765.780868053,-0.001405905,-2.857419014,0.214109749,0.007088716,-0.002030960,1.539148688,-2.839796782,0.028492853,0.140000001,0.100000000,0.100000000,0.100000000,5.445000172,1.000000000,1.000000000
1501395765.796754122,-0.001405905,-2.857419014,0.214109749,0.007088716,-0.002030960,1.539148688,-2.839796782,0.028492853,0.140000001,0.100000000,0.100000000,0.100000000,5.972000122,0.000000000,2.000000000
1501395765.812748671,-0.001382536,-2.857431412,0.214103743,0.007184568,-0.002192023,1.539239883,-2.839796782,0.028492853,0.140000001,0.100000000,0.100000000,0.100000000,6.015999794,1.000000000,2.000000000
1501395765.828932285,-0.001297510,-2.857406378,0.214097649,0.007140738,-0.002015913,1.539174080,-2.840594530,0.027585704,0.149999991,0.100000000,0.100000000,0.100000000,5.379000187,16.000000000,1.000000000
1501395765.845124722,-0.001297510,-2.857406378,0.214097649,0.007140738,-0.002015913,1.539174080,-2.840594530,0.027585704,0.149999991,0.100000000,0.100000000,0.100000000,5.438000202,17.000000000,1.000000000
1501395765.860769272,-0.001297510,-2.857406378,0.214097649,0.007140738,-0.002015913,1.539174080,-2.840594530,0.027585704,0.149999991,0.100000000,0.100000000,0.100000000,5.959000111,16.000000000,2.000000000
1501395765.877048731,-0.001297510,-2.857406378,0.214097649,0.007140738,-0.002015913,1.539174080,-2.840170622,0.023663856,0.189999998,0.100000000,0.100000000,0.100000000,5.901999950,17.000000000,2.000000000
1501395765.908845901,-0.001400796,-2.857419014,0.214090124,0.007032558,-0.001862511,1.539236546,-2.840170622,0.023663856,0.189999998,0.100000000,0.100000000,0.100000000,5.500000000,0.000000000,1.000000000
1501395765.924722672,-0.001400796,-2.857419014,0.214090124,0.007032558,-0.001862511,1.539236546,-2.839574575,0.030193878,0.119999997,0.100000000,0.100000000,0.100000000,5.447000027,1.000000000,1.000000000
1501395765.940936089,-0.001415056,-2.857422829,0.214076295,0.007251844,-0.001785221,1.539239883,-2.839574575,0.030193878,0.119999997,0.100000000,0.100000000,0.100000000,5.967999935,0.000000000,2.000000000
1501395765.957034349,-0.001415056,-2.857422829,0.214076295,0.007251844,-0.001785221,1.539239883,-2.839574575,0.030193878,0.119999997,0.100000000,0.100000000,0.100000000,6.006999969,1.000000000,2.000000000
1501395765.973084688,-0.001415056,-2.857422829,0.214076295,0.007251844,-0.001785221,1.539239883,-2.844527245,0.025527677,0.149999991,0.100000000,0.100000000,0.100000000,5.377999783,16.000000000,1.000000000
1501395765.989140987,-0.001407223,-2.857429743,0.214050099,0.006967715,-0.001782621,1.539203644,-2.844527245,0.025527677,0.149999991,0.100000000,0.100000000,0.100000000,5.440000057,17.000000000,1.000000000
1501395766.005045176,-0.001365449,-2.857440472,0.214090914,0.007300041,-0.001950427,1.539155126,-2.844527245,0.025527677,0.149999991,0.100000000,0.100000000,0.100000000,5.956999779,16.000000000,2.000000000
1501395766.020804882,-0.001365449,-2.857440472,0.214090914,0.007300041,-0.001950427,1.539155126,-2.845915794,0.027578466,0.189999998,0.100000000,0.100000000,0.100000000,5.901000023,17.000000000,2.000000000
1501395766.053061008,-0.001370113,-2.857398748,0.214068398,0.007402116,-0.002149168,1.539014578,-2.845915794,0.027578466,0.189999998,0.100000000,0.100000000,0.100000000,5.493999958,0.000000000,1.000000000
1501395766.069124460,-0.001370113,-2.857398748,0.214068398,0.007402116,-0.002149168,1.539014578,-2.845915794,0.027578466,0.189999998,0.100000000,0.100000000,0.100000000,5.436999798,1.000000000,1.000000000
1501395766.085037947,-0.001336168,-2.857425928,0.214099795,0.007113695,-0.002090844,1.539127350,-2.845915794,0.027578466,0.189999998,0.100000000,0.100000000,0.100000000,5.968999863,0.000000000,2.000000000
1501395766.100726366,-0.001336168,-2.857425928,0.214099795,0.007113695,-0.002090844,1.539127350,-2.845807552,0.030006699,0.140000001,0.100000000,0.100000000,0.100000000,6.011000156,1.000000000,2.000000000
1501395766.117038488,-0.001367251,-2.857409477,0.214106992,0.007188200,-0.002061492,1.539168000,-2.845807552,0.030006699,0.140000001,0.100000000,0.100000000,0.100000000,5.379000187,16.000000000,1.000000000
1501395766.133114100,-0.001305203,-2.857433558,0.214111626,0.007121663,-0.001970085,1.539269805,-2.845807552,0.030006699,0.140000001,0.100000000,0.100000000,0.100000000,5.440000057,17.000000000,1.000000000
1501395766.148987293,-0.001305203,-2.857433558,0.214111626,0.007121663,-0.001970085,1.539269805,-2.841561794,0.022395626,0.140000001,0.100000000,0.100000000,0.100000000,5.968999863,16.000000000,2.000000000
1501395766.164921284,-0.001368685,-2.857405663,0.214119628,0.007279919,-0.002200951,1.539246321,-2.841561794,0.022395626,0.140000001,0.100000000,0.100000000,0.100000000,5.888999939,17.000000000,2.000000000
1501395766.196728230,-0.001380250,-2.857396841,0.214072272,0.007092021,-0.002218759,1.539161921,-2.839993715,0.028338499,0.170000002,0.100000000,0.100000000,0.100000000,5.506999969,0.000000000,1.000000000
1501395766.213108540,-0.001394583,-2.857423544,0.214070201,0.007099566,-0.002069208,1.539132833,-2.839993715,0.028338499,0.170000002,0.100000000,0.100000000,0.100000000,5.447000027,1.000000000,1.000000000
