t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw, g2oX, g2oY, g2oZ, lidarZ
1499672123.200188398,-0.829033554,-2.107495308,0.222204283,-0.009788339,-0.008133397,1.587155700,2.377599955,2.000000000,0.000000000,0.000000000,1.514000000,-0.004026471,0.004927209,0.008199386,0.999946133,-2.056459990,0.805561149,0.161787751,0.169999993
1499672123.217370749,-0.829033554,-2.107495308,0.222204283,-0.009788339,-0.008133397,1.587155700,2.844300032,3.000000000,0.000000000,0.000000000,1.514000000,-0.004026471,0.004927209,0.008199386,0.999946133,-2.055896446,0.805206656,0.168125525,0.169999993
1499672123.232129335,-0.829050243,-2.107527256,0.222153366,-0.009889700,-0.008026244,1.587173462,3.002000093,4.000000000,0.000000000,0.000000000,1.514000000,-0.003972437,0.004977485,0.008208178,0.999946049,-2.056602217,0.805395049,0.167325942,0.169999993
1499672123.248096228,-0.829050243,-2.107527256,0.222153366,-0.009889700,-0.008026244,1.587173462,2.553999901,1.000000000,0.000000000,0.000000000,1.514000000,-0.003972437,0.004977485,0.008208178,0.999946049,-2.057458677,0.805573639,0.166721951,0.169999993
1499672123.264127254,-0.829050243,-2.107527256,0.222153366,-0.009889700,-0.008026244,1.587173462,2.381599903,2.000000000,0.000000000,0.000000000,1.514000000,-0.003972437,0.004977485,0.008208178,0.999946049,-2.058038975,0.805663922,0.166191376,0.169999993
1499672123.280833721,-0.829047322,-2.107550144,0.222170562,-0.009946218,-0.007799259,1.587136507,2.850300074,3.000000000,0.000000000,0.000000000,1.514000000,-0.003858812,0.005004744,0.008189227,0.999946477,-2.059709252,0.806375501,0.164973888,0.149999982
1499672123.296184540,-0.829060972,-2.107529402,0.222142339,-0.009999579,-0.007905091,1.587292910,3.007999897,4.000000000,0.000000000,0.000000000,1.514000000,-0.003911113,0.005032160,0.008267774,0.999945483,-2.060123484,0.806455886,0.164655915,0.149999982
1499672123.312345982,-0.829060972,-2.107529402,0.222142339,-0.009999579,-0.007905091,1.587292910,2.555000067,1.000000000,0.000000000,0.000000000,1.514000000,-0.003911113,0.005032160,0.008267774,0.999945483,-2.061174725,0.806673683,0.164053984,0.149999982
1499672123.328501463,-0.829060972,-2.107529402,0.222142339,-0.009999579,-0.007905091,1.587292910,2.341599941,2.000000000,0.000000000,0.000000000,1.514000000,-0.003911113,0.005032160,0.008267774,0.999945483,-2.061888300,0.806796565,0.163627092,0.169999993
1499672123.345521927,-0.829154551,-2.107615709,0.222108766,-0.010468369,-0.007338530,1.586743951,2.849299908,3.000000000,0.000000000,0.000000000,1.514000000,-0.003627354,0.005263217,0.007992804,0.999947607,-2.054558354,0.805064464,0.172506687,0.169999993
1499672123.360120535,-0.829154551,-2.107615709,0.222108766,-0.010468369,-0.007338530,1.586743951,3.006000042,4.000000000,0.000000000,0.000000000,1.514000000,-0.003627354,0.005263217,0.007992804,0.999947607,-2.053436444,0.804746922,0.173223103,0.169999993
1499672123.376456261,-0.829154551,-2.107615709,0.222108766,-0.010468369,-0.007338530,1.586743951,2.552000046,1.000000000,0.000000000,0.000000000,1.514000000,-0.003627354,0.005263217,0.007992804,0.999947607,-2.052624029,0.804553380,0.173667204,0.169999993
1499672123.393606901,-0.829020679,-2.107516289,0.222171977,-0.009748680,-0.007978974,1.587173104,2.387599945,2.000000000,0.000000000,0.000000000,1.514000000,-0.003627354,0.005263217,0.007992804,0.999947607,-2.061284396,0.808786140,0.168869646,0.149999982
1499672123.408210039,-0.829020679,-2.107516289,0.222171977,-0.009748680,-0.007978974,1.587173104,2.840300083,3.000000000,0.000000000,0.000000000,1.514000000,-0.003949383,0.004906785,0.008207615,0.999946469,-2.059202378,0.807842513,0.164721760,0.149999982
1499672123.424345970,-0.829020679,-2.107516289,0.222171977,-0.009748680,-0.007978974,1.587173104,3.000000000,4.000000000,0.000000000,0.000000000,1.514000000,-0.003949383,0.004906785,0.008207615,0.999946469,-2.060399135,0.808194345,0.163908048,0.149999982
1499672123.440170527,-0.829020679,-2.107516289,0.222171977,-0.009748680,-0.007978974,1.587173104,2.549999952,1.000000000,0.000000000,0.000000000,1.514000000,-0.003949383,0.004906785,0.008207615,0.999946469,-2.060304382,0.808188002,0.163948536,0.149999982
1499672123.456888914,-0.829028964,-2.107478380,0.222221166,-0.009617724,-0.008138048,1.587319851,2.345599890,2.000000000,0.000000000,0.000000000,1.514000000,-0.004029098,0.004842256,0.008281070,0.999945877,-2.062166869,0.808656335,0.159070053,0.149999982
1499672123.472108841,-0.829008222,-2.107482195,0.222206339,-0.009678939,-0.008177173,1.587346673,2.836299896,3.000000000,0.000000000,0.000000000,1.514000000,-0.004048341,0.004873078,0.008294732,0.999945570,-2.061777489,0.808382094,0.159652847,0.149999982
1499672123.488099098,-0.829008222,-2.107482195,0.222206339,-0.009678939,-0.008177173,1.587346673,3.002000093,4.000000000,0.000000000,0.000000000,1.514000000,-0.004048341,0.004873078,0.008294732,0.999945570,-2.054690477,0.806442542,0.165241667,0.149999982
1499672123.504145861,-0.829008222,-2.107482195,0.222206339,-0.009678939,-0.008177173,1.587346673,2.556999922,1.000000000,0.000000000,0.000000000,1.514000000,-0.004048341,0.004873078,0.008294732,0.999945570,-2.053538835,0.806323336,0.166218616,0.149999982
1499672123.520199299,-0.829064488,-2.107506514,0.222243264,-0.009546336,-0.008368237,1.587511420,2.336600065,2.000000000,0.000000000,0.000000000,1.514000000,-0.004144022,0.004807909,0.008377269,0.999944773,-2.057599688,0.808079416,0.154284854,0.149999982
1499672123.536329746,-0.829064488,-2.107506514,0.222243264,-0.009546336,-0.008368237,1.587511420,2.839299917,3.000000000,0.000000000,0.000000000,1.514000000,-0.004144022,0.004807909,0.008377269,0.999944773,-2.057242111,0.807922976,0.155410245,0.149999982
1499672123.552299023,-0.829102218,-2.107564688,0.222103193,-0.010343479,-0.007481730,1.587006450,2.996000051,4.000000000,0.000000000,0.000000000,1.514000000,-0.003698767,0.005201829,0.008124105,0.999946627,-2.049632609,0.806198414,0.160892198,0.149999982
1499672123.569591284,-0.829108834,-2.107541323,0.222180828,-0.009851757,-0.008049292,1.587366581,2.549000025,1.000000000,0.000000000,0.000000000,1.514000000,-0.003983638,0.004958993,0.008304715,0.999945246,-2.053447355,0.809420054,0.161431786,0.160000002
1499672123.584223986,-0.829108834,-2.107541323,0.222180828,-0.009851757,-0.008049292,1.587366581,2.370599985,2.000000000,0.000000000,0.000000000,1.514000000,-0.003983638,0.004958993,0.008304715,0.999945246,-2.054845638,0.810106877,0.160701878,0.160000002
1499672123.600189209,-0.829108834,-2.107541323,0.222180828,-0.009851757,-0.008049292,1.587366581,2.846299887,3.000000000,0.000000000,0.000000000,1.514000000,-0.003983638,0.004958993,0.008304715,0.999945246,-2.055595816,0.810535270,0.160006243,0.160000002
1499672123.616641760,-0.829108834,-2.107541323,0.222180828,-0.009851757,-0.008049292,1.587366581,3.003999949,4.000000000,0.000000000,0.000000000,1.514000000,-0.003983638,0.004958993,0.008304715,0.999945246,-2.054887120,0.810357909,0.160544425,0.149999982
1499672123.632532835,-0.829108834,-2.107541323,0.222180828,-0.009851757,-0.008049292,1.587366581,2.556999922,1.000000000,0.000000000,0.000000000,1.514000000,-0.003983638,0.004958993,0.008304715,0.999945246,-2.059855461,0.812829729,0.153069354,0.149999982
1499672123.648121119,-0.829009652,-2.107479095,0.222211286,-0.009383701,-0.008457907,1.587513804,2.340600014,2.000000000,0.000000000,0.000000000,1.514000000,-0.004189530,0.004726975,0.008378279,0.999944911,-2.059007432,0.812439503,0.153660379,0.149999982
1499672123.664068699,-0.829009652,-2.107479095,0.222211286,-0.009383701,-0.008457907,1.587513804,2.831300020,3.000000000,0.000000000,0.000000000,1.514000000,-0.004189530,0.004726975,0.008378279,0.999944911,-2.058710290,0.812329143,0.153987754,0.160000002
1499672123.680181265,-0.829043329,-2.107531309,0.222157046,-0.009968720,-0.007881051,1.587088704,2.999000072,4.000000000,0.000000000,0.000000000,1.514000000,-0.003899733,0.005016235,0.008165577,0.999946508,-2.049255934,0.808690773,0.160188389,0.160000002
1499672123.696067333,-0.828948915,-2.107443094,0.222215384,-0.009405614,-0.008409189,1.587422729,2.552000046,1.000000000,0.000000000,0.000000000,1.514000000,-0.004165295,0.004737538,0.008332736,0.999945351,-2.050366849,0.810772992,0.161102584,0.160000002
1499672123.712122679,-0.828948915,-2.107443094,0.222215384,-0.009405614,-0.008409189,1.587422729,2.374599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.004165295,0.004737538,0.008332736,0.999945351,-2.052293206,0.811717742,0.160047420,0.160000002
1499672123.728354216,-0.828948915,-2.107443094,0.222215384,-0.009405614,-0.008409189,1.587422729,2.834300041,3.000000000,0.000000000,0.000000000,1.514000000,-0.004165295,0.004737538,0.008332736,0.999945351,-2.053212869,0.812236217,0.159576083,0.160000002
1499672123.744196892,-0.828948915,-2.107443094,0.222215384,-0.009405614,-0.008409189,1.587422729,3.006999969,4.000000000,0.000000000,0.000000000,1.514000000,-0.004165295,0.004737538,0.008332736,0.999945351,-2.051809646,0.811964839,0.160764167,0.160000002
1499672123.760526180,-0.828948915,-2.107443094,0.222215384,-0.009405614,-0.008409189,1.587422729,2.552999973,1.000000000,0.000000000,0.000000000,1.514000000,-0.004165295,0.004737538,0.008332736,0.999945351,-2.061885382,0.817650758,0.155126617,0.160000002
1499672123.776224613,-0.829104543,-2.107548952,0.222171575,-0.009805176,-0.008033672,1.587408066,2.345599890,2.000000000,0.000000000,0.000000000,1.514000000,-0.003975919,0.004935723,0.008325320,0.999945257,-2.059669321,0.816412177,0.156739488,0.160000002
1499672123.792491674,-0.829087019,-2.107469559,0.222221702,-0.009628353,-0.008342829,1.587522864,2.837300062,3.000000000,0.000000000,0.000000000,1.514000000,-0.003975919,0.004935723,0.008325320,0.999945257,-2.059407297,0.816262932,0.156979805,0.169999993
1499672123.808197737,-0.829087019,-2.107469559,0.222221702,-0.009628353,-0.008342829,1.587522864,3.006999969,4.000000000,0.000000000,0.000000000,1.514000000,-0.004130947,0.004848834,0.008383111,0.999944653,-2.047571146,0.813893465,0.166459058,0.169999993
1499672123.824647903,-0.829087019,-2.107469559,0.222221702,-0.009628353,-0.008342829,1.587522864,2.553999901,1.000000000,0.000000000,0.000000000,1.514000000,-0.004130947,0.004848834,0.008383111,0.999944653,-2.050261125,0.818756719,0.168056080,0.169999993
1499672123.840410948,-0.829087019,-2.107469559,0.222221702,-0.009628353,-0.008342829,1.587522864,2.336600065,2.000000000,0.000000000,0.000000000,1.514000000,-0.004130947,0.004848834,0.008383111,0.999944653,-2.050313614,0.818849844,0.168029984,0.149999982
1499672123.856186152,-0.829020858,-2.107485533,0.222237840,-0.009387770,-0.008473605,1.587619185,2.875299931,3.000000000,0.000000000,0.000000000,1.514000000,-0.004197112,0.004729296,0.008431049,0.999944470,-2.040995420,0.816861519,0.165385696,0.149999982
1499672123.872120380,-0.829020858,-2.107485533,0.222237840,-0.009387770,-0.008473605,1.587619185,3.009000063,4.000000000,0.000000000,0.000000000,1.514000000,-0.004197112,0.004729296,0.008431049,0.999944470,-2.039647940,0.816650320,0.166852587,0.149999982
1499672123.888119698,-0.829020858,-2.107485533,0.222237840,-0.009387770,-0.008473605,1.587619185,2.552999973,1.000000000,0.000000000,0.000000000,1.514000000,-0.004197112,0.004729296,0.008431049,0.999944470,-2.045316185,0.819099115,0.165371242,0.160000002
1499672123.904723167,-0.829013705,-2.107522726,0.222192779,-0.009503296,-0.008291574,1.587525129,2.346600056,2.000000000,0.000000000,0.000000000,1.514000000,-0.004105839,0.004786099,0.008383827,0.999944989,-2.053624631,0.823085793,0.159554183,0.160000002
1499672123.920135260,-0.829051614,-2.107501268,0.222144619,-0.009818232,-0.008105254,1.587284803,2.881299973,3.000000000,0.000000000,0.000000000,1.514000000,-0.004011958,0.004942299,0.008263861,0.999945542,-2.052508190,0.822500264,0.160731057,0.160000002
1499672123.936310291,-0.829051614,-2.107501268,0.222144619,-0.009818232,-0.008105254,1.587284803,3.006000042,4.000000000,0.000000000,0.000000000,1.514000000,-0.004011958,0.004942299,0.008263861,0.999945542,-2.046213852,0.821048007,0.165977653,0.160000002
1499672123.952591181,-0.829060972,-2.107534647,0.222141281,-0.010010384,-0.007841909,1.587099075,2.546000004,1.000000000,0.000000000,0.000000000,1.514000000,-0.003879967,0.005036927,0.008170744,0.999946406,-2.052633917,0.824666160,0.163114551,0.160000002
1499672123.968094587,-0.829060972,-2.107534647,0.222141281,-0.010010384,-0.007841909,1.587099075,2.368599892,2.000000000,0.000000000,0.000000000,1.514000000,-0.003879967,0.005036927,0.008170744,0.999946406,-2.053841801,0.825359428,0.162547960,0.160000002
1499672123.984158278,-0.829060972,-2.107534647,0.222141281,-0.010010384,-0.007841909,1.587099075,2.844300032,3.000000000,0.000000000,0.000000000,1.514000000,-0.003879967,0.005036927,0.008170744,0.999946406,-2.052866334,0.824793018,0.163323529,0.160000002
1499672124.000741005,-0.829039991,-2.107542753,0.222178161,-0.009904492,-0.007855558,1.587131143,3.003999949,4.000000000,0.000000000,0.000000000,1.514000000,-0.003887143,0.004984101,0.008186588,0.999946477,-2.051989324,0.824450913,0.161427604,0.160000002
1499672124.016253710,-0.829039991,-2.107542753,0.222178161,-0.009904492,-0.007855558,1.587131143,2.551000118,1.000000000,0.000000000,0.000000000,1.514000000,-0.003887143,0.004984101,0.008186588,0.999946477,-2.052190849,0.824471760,0.161551250,0.160000002
1499672124.032158613,-0.829080224,-2.107520103,0.222139478,-0.009833755,-0.008050254,1.587375164,2.380599976,2.000000000,0.000000000,0.000000000,1.514000000,-0.003984172,0.004950014,0.008308938,0.999945264,-2.054186928,0.825375234,0.160510346,0.149999982
1499672124.048228741,-0.829027057,-2.107513189,0.222197458,-0.009692053,-0.008041502,1.587321997,2.840300083,3.000000000,0.000000000,0.000000000,1.514000000,-0.003980515,0.004879025,0.008282041,0.999945835,-2.053594912,0.824986623,0.161021229,0.149999982
1499672124.064331293,-0.829027057,-2.107513189,0.222197458,-0.009692053,-0.008041502,1.587321997,3.046999931,4.000000000,0.000000000,0.000000000,1.514000000,-0.003980515,0.004879025,0.008282041,0.999945835,-2.053804279,0.824931698,0.161046904,0.149999982
1499672124.080127954,-0.829047978,-2.107516289,0.222165629,-0.009783118,-0.008048804,1.587229967,2.540999889,1.000000000,0.000000000,0.000000000,1.514000000,-0.003984015,0.004924402,0.008236259,0.999945976,-2.054011252,0.824963988,0.160975469,0.160000002
1499672124.096716881,-0.829047978,-2.107516289,0.222165629,-0.009783118,-0.008048804,1.587229967,2.349600077,2.000000000,0.000000000,0.000000000,1.514000000,-0.003984015,0.004924402,0.008236259,0.999945976,-2.072877382,0.833364388,0.151064937,0.160000002
1499672124.112258673,-0.829047978,-2.107516289,0.222165629,-0.009783118,-0.008048804,1.587229967,2.834300041,3.000000000,0.000000000,0.000000000,1.514000000,-0.003984015,0.004924402,0.008236259,0.999945976,-2.054772711,0.830428155,0.166808346,0.160000002
1499672124.128192425,-0.829047978,-2.107516289,0.222165629,-0.009783118,-0.008048804,1.587229967,3.007999897,4.000000000,0.000000000,0.000000000,1.514000000,-0.003984015,0.004924402,0.008236259,0.999945976,-2.057407470,0.831084750,0.165404339,0.160000002
1499672124.144215107,-0.829043865,-2.107468843,0.222211570,-0.009572286,-0.008453195,1.587442636,2.543999910,1.000000000,0.000000000,0.000000000,1.514000000,-0.004186555,0.004821094,0.008343134,0.999944786,-2.057553246,0.831098094,0.165348819,0.169999993
1499672124.160086632,-0.829043865,-2.107468843,0.222211570,-0.009572286,-0.008453195,1.587442636,2.378599882,2.000000000,0.000000000,0.000000000,1.514000000,-0.004186555,0.004821094,0.008343134,0.999944786,-2.063084212,0.833566824,0.164196919,0.169999993
1499672124.176201820,-0.829043865,-2.107468843,0.222211570,-0.009572286,-0.008453195,1.587442636,2.843300104,3.000000000,0.000000000,0.000000000,1.514000000,-0.004186555,0.004821094,0.008343134,0.999944786,-2.060291703,0.831607343,0.166750976,0.169999993
1499672124.193855286,-0.829052448,-2.107497215,0.222214222,-0.009506815,-0.008410000,1.587510943,3.002000093,4.000000000,0.000000000,0.000000000,1.514000000,-0.004165068,0.004788323,0.008376991,0.999944731,-2.058662804,0.831147833,0.167734208,0.169999993
1499672124.208109856,-0.829052448,-2.107497215,0.222214222,-0.009506815,-0.008410000,1.587510943,2.548000097,1.000000000,0.000000000,0.000000000,1.514000000,-0.004165068,0.004788323,0.008376991,0.999944731,-2.058917604,0.831209204,0.168877710,0.169999993
1499672124.224092484,-0.829037488,-2.107509375,0.222243816,-0.009554243,-0.008263377,1.587442636,2.374599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.004091727,0.004811285,0.008342646,0.999945267,-2.058991371,0.831240720,0.168502058,0.169999993
1499672124.240252018,-0.829037488,-2.107509375,0.222243816,-0.009554243,-0.008263377,1.587442636,2.845299959,3.000000000,0.000000000,0.000000000,1.514000000,-0.004091727,0.004811285,0.008342646,0.999945267,-2.057290609,0.830243903,0.169696026,0.139999992
1499672124.256157875,-0.829071641,-2.107512712,0.222162560,-0.009887181,-0.007921831,1.587279081,3.006999969,4.000000000,0.000000000,0.000000000,1.514000000,-0.003919981,0.004976006,0.008260641,0.999945765,-2.056814762,0.829675513,0.170131202,0.139999992
1499672124.272247076,-0.829080701,-2.107542992,0.222202361,-0.009833284,-0.007819287,1.587187529,2.559000015,1.000000000,0.000000000,0.000000000,1.514000000,-0.003869161,0.004948460,0.008214557,0.999946506,-2.054455322,0.828544265,0.157573017,0.139999992
1499672124.288077831,-0.829080701,-2.107542992,0.222202361,-0.009833284,-0.007819287,1.587187529,2.382600069,2.000000000,0.000000000,0.000000000,1.514000000,-0.003869161,0.004948460,0.008214557,0.999946506,-2.056019751,0.829233360,0.156981464,0.160000002
1499672124.304408550,-0.829103112,-2.107549667,0.222189143,-0.009709633,-0.008085958,1.587414384,2.846299887,3.000000000,0.000000000,0.000000000,1.514000000,-0.004002442,0.004888183,0.008328417,0.999945335,-2.056932517,0.829637123,0.156961390,0.160000002
1499672124.320145369,-0.829103112,-2.107549667,0.222189143,-0.009709633,-0.008085958,1.587414384,3.003999949,4.000000000,0.000000000,0.000000000,1.514000000,-0.004002442,0.004888183,0.008328417,0.999945335,-2.057189752,0.829732601,0.159372112,0.160000002
1499672124.336173534,-0.829103112,-2.107549667,0.222189143,-0.009709633,-0.008085958,1.587414384,2.556999922,1.000000000,0.000000000,0.000000000,1.514000000,-0.004002442,0.004888183,0.008328417,0.999945335,-2.057302920,0.829770683,0.159228673,0.160000002
1499672124.352892876,-0.829058647,-2.107537031,0.222128570,-0.009922519,-0.007968326,1.587200165,2.348599911,2.000000000,0.000000000,0.000000000,1.514000000,-0.003943279,0.004993710,0.008221419,0.999946025,-2.057665487,0.829819063,0.159139408,0.160000002
1499672124.368336678,-0.829050481,-2.107548237,0.222125456,-0.009925876,-0.007827548,1.587202311,2.840300083,3.000000000,0.000000000,0.000000000,1.514000000,-0.003872875,0.004994816,0.008222132,0.999946224,-2.057376608,0.829615112,0.159381150,0.149999982
1499672124.384159327,-0.829050481,-2.107548237,0.222125456,-0.009925876,-0.007827548,1.587202311,3.002000093,4.000000000,0.000000000,0.000000000,1.514000000,-0.003872875,0.004994816,0.008222132,0.999946224,-2.050799354,0.827792887,0.164352967,0.149999982
1499672124.400684595,-0.829067767,-2.107517719,0.222155720,-0.009819377,-0.007989953,1.587285280,2.548000097,1.000000000,0.000000000,0.000000000,1.514000000,-0.003954305,0.004942398,0.008263835,0.999945782,-2.056072214,0.831695419,0.159601253,0.149999982
1499672124.416310072,-0.829067767,-2.107517719,0.222155720,-0.009819377,-0.007989953,1.587285280,2.374599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.003954305,0.004942398,0.008263835,0.999945782,-2.060111164,0.833789466,0.157719181,0.149999982
1499672124.432421446,-0.829067767,-2.107517719,0.222155720,-0.009819377,-0.007989953,1.587285280,2.883300066,3.000000000,0.000000000,0.000000000,1.514000000,-0.003954305,0.004942398,0.008263835,0.999945782,-2.058092701,0.832593095,0.159279287,0.149999982
1499672124.448817730,-0.829071939,-2.107517481,0.222174868,-0.009860369,-0.008017882,1.587240934,2.990999937,4.000000000,0.000000000,0.000000000,1.514000000,-0.003968210,0.004962920,0.008241774,0.999945813,-2.054130136,0.831092083,0.157363384,0.149999982
1499672124.464103460,-0.829071939,-2.107517481,0.222174868,-0.009860369,-0.008017882,1.587240934,2.552999973,1.000000000,0.000000000,0.000000000,1.514000000,-0.003968210,0.004962920,0.008241774,0.999945813,-2.063840101,0.833374668,0.153324302,0.160000002
1499672124.480084658,-0.829066992,-2.107547998,0.222151786,-0.009947269,-0.007885635,1.587168217,2.346600056,2.000000000,0.000000000,0.000000000,1.514000000,-0.003901913,0.005005684,0.008205290,0.999946212,-2.062770238,0.832788892,0.154014782,0.160000002
1499672124.496228695,-0.829066992,-2.107547998,0.222151786,-0.009947269,-0.007885635,1.587168217,2.844300032,3.000000000,0.000000000,0.000000000,1.514000000,-0.003901913,0.005005684,0.008205290,0.999946212,-2.060121726,0.831088526,0.159607524,0.160000002
1499672124.512142420,-0.829066992,-2.107547998,0.222151786,-0.009947269,-0.007885635,1.587168217,2.999000072,4.000000000,0.000000000,0.000000000,1.514000000,-0.003901913,0.005005684,0.008205290,0.999946212,-2.059130426,0.830503102,0.160093554,0.160000002
1499672124.528147221,-0.829017818,-2.107490540,0.222186938,-0.009517531,-0.008222146,1.587400436,2.553999901,1.000000000,0.000000000,0.000000000,1.514000000,-0.004071367,0.004792673,0.008321358,0.999945599,-2.059417031,0.830644944,0.159840952,0.160000002
1499672124.544123411,-0.829126716,-2.107602119,0.222081184,-0.010498583,-0.007255385,1.586813092,2.344599962,2.000000000,0.000000000,0.000000000,1.514000000,-0.003585481,0.005278116,0.008027202,0.999947474,-2.059526106,0.830696309,0.159780016,0.160000002
1499672124.560068607,-0.829126716,-2.107602119,0.222081184,-0.010498583,-0.007255385,1.586813092,2.848299980,3.000000000,0.000000000,0.000000000,1.514000000,-0.003585481,0.005278116,0.008027202,0.999947474,-2.058354215,0.830001642,0.160629605,0.149999982
1499672124.576224804,-0.829126716,-2.107602119,0.222081184,-0.010498583,-0.007255385,1.586813092,3.010999918,4.000000000,0.000000000,0.000000000,1.514000000,-0.003585481,0.005278116,0.008027202,0.999947474,-2.058025511,0.829643855,0.160950131,0.149999982
1499672124.594037294,-0.829091191,-2.107513905,0.222180605,-0.009853413,-0.007907948,1.587269902,2.551000118,1.000000000,0.000000000,0.000000000,1.514000000,-0.003585481,0.005278116,0.008027202,0.999947474,-2.059254554,0.830235651,0.149916409,0.149999982
1499672124.608227015,-0.829091191,-2.107513905,0.222180605,-0.009853413,-0.007907948,1.587269902,2.342600107,2.000000000,0.000000000,0.000000000,1.514000000,-0.003913202,0.004959048,0.008256031,0.999945927,-2.057216470,0.828999172,0.151958912,0.149999982
1499672124.624035120,-0.828991175,-2.107485771,0.222180486,-0.009542177,-0.008287554,1.587423682,2.834300041,3.000000000,0.000000000,0.000000000,1.514000000,-0.004103911,0.004805314,0.008333196,0.999945333,-2.056516205,0.828544170,0.152973401,0.149999982
1499672124.640136242,-0.828991175,-2.107485771,0.222180486,-0.009542177,-0.008287554,1.587423682,3.000000000,4.000000000,0.000000000,0.000000000,1.514000000,-0.004103911,0.004805314,0.008333196,0.999945333,-2.047817047,0.825636488,0.160110592,0.149999982
1499672124.656065941,-0.829069734,-2.107537746,0.222165421,-0.009895857,-0.007913156,1.587126017,2.555000067,1.000000000,0.000000000,0.000000000,1.514000000,-0.003915990,0.004980009,0.008184142,0.999946458,-2.046673111,0.825569203,0.161543199,0.169999993
1499672124.672460556,-0.829052210,-2.107522011,0.222167984,-0.009819221,-0.007992052,1.587246895,2.376600027,2.000000000,0.000000000,0.000000000,1.514000000,-0.003955450,0.004942253,0.008244664,0.999945993,-2.050573720,0.827420065,0.159565502,0.169999993
1499672124.688215017,-0.829052210,-2.107522011,0.222167984,-0.009819221,-0.007992052,1.587246895,2.849299908,3.000000000,0.000000000,0.000000000,1.514000000,-0.003955450,0.004942253,0.008244664,0.999945993,-2.050446483,0.827322754,0.159743658,0.169999993
1499672124.704042435,-0.829052210,-2.107522011,0.222167984,-0.009819221,-0.007992052,1.587246895,3.000999928,4.000000000,0.000000000,0.000000000,1.514000000,-0.003955450,0.004942253,0.008244664,0.999945993,-2.050509638,0.827333707,0.159841066,0.160000002
1499672124.720865250,-0.829052210,-2.107522011,0.222167984,-0.009819221,-0.007992052,1.587246895,2.546999931,1.000000000,0.000000000,0.000000000,1.514000000,-0.003955450,0.004942253,0.008244664,0.999945993,-2.051862291,0.827644193,0.159103175,0.160000002
1499672124.736629486,-0.829052210,-2.107522011,0.222167984,-0.009819221,-0.007992052,1.587246895,2.389600039,2.000000000,0.000000000,0.000000000,1.514000000,-0.003955450,0.004942253,0.008244664,0.999945993,-2.052514111,0.827678516,0.159794029,0.160000002
1499672124.752518177,-0.828984916,-2.107528448,0.222135589,-0.009792960,-0.008060621,1.587242723,2.837300062,3.000000000,0.000000000,0.000000000,1.514000000,-0.003989851,0.004929396,0.008242671,0.999945933,-2.053599895,0.827934226,0.159036993,0.160000002
1499672124.768284321,-0.828984916,-2.107528448,0.222135589,-0.009792960,-0.008060621,1.587242723,3.003999949,4.000000000,0.000000000,0.000000000,1.514000000,-0.003989851,0.004929396,0.008242671,0.999945933,-2.054288461,0.828058193,0.158580217,0.160000002
1499672124.784066200,-0.828984916,-2.107528448,0.222135589,-0.009792960,-0.008060621,1.587242723,2.555000067,1.000000000,0.000000000,0.000000000,1.514000000,-0.003989851,0.004929396,0.008242671,0.999945933,-2.054100644,0.827843486,0.158677775,0.160000002
1499672124.800928593,-0.828984916,-2.107528448,0.222135589,-0.009792960,-0.008060621,1.587242723,2.383599997,2.000000000,0.000000000,0.000000000,1.514000000,-0.003989851,0.004929396,0.008242671,0.999945933,-2.054587340,0.827894759,0.159597711,0.160000002
1499672124.816464663,-0.828984916,-2.107528448,0.222135589,-0.009792960,-0.008060621,1.587242723,2.876300097,3.000000000,0.000000000,0.000000000,1.514000000,-0.003989851,0.004929396,0.008242671,0.999945933,-2.055119215,0.828002242,0.159211434,0.149999982
1499672124.832403183,-0.828984916,-2.107528448,0.222135589,-0.009792960,-0.008060621,1.587242723,3.006999969,4.000000000,0.000000000,0.000000000,1.514000000,-0.003989851,0.004929396,0.008242671,0.999945933,-2.062858692,0.829041273,0.152187429,0.149999982
1499672124.848092556,-0.829009295,-2.107474089,0.222190544,-0.009528629,-0.008349839,1.587468743,2.549999952,1.000000000,0.000000000,0.000000000,1.514000000,-0.004134999,0.004798891,0.008355822,0.999945020,-2.063319306,0.829361463,0.151695744,0.149999982
1499672124.880321264,-0.829009295,-2.107474089,0.222190544,-0.009528629,-0.008349839,1.587468743,2.881299973,3.000000000,0.000000000,0.000000000,1.514000000,-0.004134999,0.004798891,0.008355822,0.999945020,-2.060347711,0.827688453,0.153866299,0.149999982
1499672124.896328926,-0.829009295,-2.107474089,0.222190544,-0.009528629,-0.008349839,1.587468743,3.000000000,4.000000000,0.000000000,0.000000000,1.514000000,-0.004134999,0.004798891,0.008355822,0.999945020,-2.067168388,0.828713506,0.148593057,0.149999982
1499672124.912256241,-0.829009295,-2.107474089,0.222190544,-0.009528629,-0.008349839,1.587468743,2.558000088,1.000000000,0.000000000,0.000000000,1.514000000,-0.004134999,0.004798891,0.008355822,0.999945020,-2.066747113,0.828491778,0.148908148,0.160000002
