t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw
1499672014.623872042,-1.015550494,-1.873761415,0.222785920,-0.005110502,-0.003108670,1.589657664,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001530163,0.002569790,0.009434413,0.999951010
1499672014.640024900,-1.015550494,-1.873761415,0.222785920,-0.005110502,-0.003108670,1.589657664,2.448999882,1.000000000,0.000000000,0.000000000,1.514000000,-0.001530163,0.002569790,0.009434413,0.999951010
1499672014.655987024,-1.015581131,-1.873787761,0.222772807,-0.005142728,-0.002865577,1.589681864,2.248600006,2.000000000,0.000000000,0.000000000,1.514000000,-0.001408439,0.002584773,0.009446266,0.999951108
1499672014.671998024,-1.015578389,-1.873788953,0.222766921,-0.005223543,-0.002893711,1.589672923,2.686300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.001422135,0.002625305,0.009441891,0.999950928
1499672014.688019753,-1.015578389,-1.873788953,0.222766921,-0.005223543,-0.002893711,1.589672923,2.892999887,4.000000000,0.000000000,0.000000000,1.514000000,-0.001422135,0.002625305,0.009441891,0.999950928
1499672014.704109669,-1.015578389,-1.873788953,0.222766921,-0.005223543,-0.002893711,1.589672923,2.470000029,1.000000000,0.000000000,0.000000000,1.514000000,-0.001422135,0.002625305,0.009441891,0.999950928
1499672014.719989061,-1.015579820,-1.873786449,0.222797617,-0.005153840,-0.002998494,1.589695215,2.213599920,2.000000000,0.000000000,0.000000000,1.514000000,-0.001474825,0.002590966,0.009453102,0.999950843
1499672014.736144066,-1.015579820,-1.873786449,0.222797617,-0.005153840,-0.002998494,1.589695215,2.693300009,3.000000000,0.000000000,0.000000000,1.514000000,-0.001474825,0.002590966,0.009453102,0.999950843
1499672014.752145767,-1.015585542,-1.873793721,0.222772643,-0.005150442,-0.003010363,1.589651465,2.901000023,4.000000000,0.000000000,0.000000000,1.514000000,-0.001480831,0.002589291,0.009431283,0.999951096
1499672014.767937660,-1.015585542,-1.873793721,0.222772643,-0.005150442,-0.003010363,1.589651465,2.441999912,1.000000000,0.000000000,0.000000000,1.514000000,-0.001480831,0.002589291,0.009431283,0.999951096
1499672014.783985853,-1.015585542,-1.873793721,0.222772643,-0.005150442,-0.003010363,1.589651465,2.214600086,2.000000000,0.000000000,0.000000000,1.514000000,-0.001480831,0.002589291,0.009431283,0.999951096
1499672014.800015926,-1.015601635,-1.873803496,0.222721979,-0.005226180,-0.002937237,1.589681745,2.696300030,3.000000000,0.000000000,0.000000000,1.514000000,-0.001443873,0.002626835,0.009446375,0.999950885
1499672014.815898657,-1.015601635,-1.873803496,0.222721979,-0.005226180,-0.002937237,1.589681745,2.895999908,4.000000000,0.000000000,0.000000000,1.514000000,-0.001443873,0.002626835,0.009446375,0.999950885
1499672014.832060099,-1.015567899,-1.873792410,0.222757131,-0.005202654,-0.002923989,1.589647770,2.453999996,1.000000000,0.000000000,0.000000000,1.514000000,-0.001437405,0.002614986,0.009429356,0.999951096
1499672014.847976208,-1.015585661,-1.873795629,0.222771078,-0.005203599,-0.002905913,1.589704275,2.217600107,2.000000000,0.000000000,0.000000000,1.514000000,-0.001428290,0.002615413,0.009457529,0.999950801
1499672014.864079475,-1.015585661,-1.873795629,0.222771078,-0.005203599,-0.002905913,1.589704275,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001428290,0.002615413,0.009457529,0.999950801
1499672014.879855156,-1.015567183,-1.873793483,0.222771421,-0.005098491,-0.002886601,1.589662313,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001419185,0.002562741,0.009436483,0.999951192
1499672014.896066189,-1.015567183,-1.873793483,0.222771421,-0.005098491,-0.002886601,1.589662313,2.457000017,1.000000000,0.000000000,0.000000000,1.514000000,-0.001419185,0.002562741,0.009436483,0.999951192
1499672014.911868095,-1.015567183,-1.873793483,0.222771421,-0.005098491,-0.002886601,1.589662313,2.249599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.001419185,0.002562741,0.009436483,0.999951192
1499672014.927973032,-1.015564203,-1.873786449,0.222783700,-0.005176533,-0.002963239,1.589650393,2.698299885,3.000000000,0.000000000,0.000000000,1.514000000,-0.001457149,0.002602113,0.009430694,0.999951113
1499672014.944201469,-1.015548468,-1.873803735,0.222755969,-0.005208630,-0.002870390,1.589629292,2.898999929,4.000000000,0.000000000,0.000000000,1.514000000,-0.001410603,0.002617708,0.009420061,0.999951199
1499672014.960433245,-1.015548468,-1.873803735,0.222755969,-0.005208630,-0.002870390,1.589629292,2.486999989,1.000000000,0.000000000,0.000000000,1.514000000,-0.001410603,0.002617708,0.009420061,0.999951199
1499672014.976488829,-1.015591502,-1.873785496,0.222774103,-0.005112769,-0.002876134,1.589699864,2.258599997,2.000000000,0.000000000,0.000000000,1.514000000,-0.001413836,0.002569857,0.009455235,0.999950981
1499672014.992110968,-1.015573144,-1.873775363,0.222749844,-0.005124988,-0.002835741,1.589727163,2.687299967,3.000000000,0.000000000,0.000000000,1.514000000,-0.001413836,0.002569857,0.009455235,0.999950981
1499672015.007861614,-1.015573144,-1.873775363,0.222749844,-0.005124988,-0.002835741,1.589727163,2.890000105,4.000000000,0.000000000,0.000000000,1.514000000,-0.001393547,0.002575794,0.009468890,0.999950855
1499672015.024014235,-1.015573144,-1.873775363,0.222749844,-0.005124988,-0.002835741,1.589727163,2.483000040,1.000000000,0.000000000,0.000000000,1.514000000,-0.001393547,0.002575794,0.009468890,0.999950855
1499672015.040005684,-1.015573144,-1.873775363,0.222749844,-0.005124988,-0.002835741,1.589727163,2.217600107,2.000000000,0.000000000,0.000000000,1.514000000,-0.001393547,0.002575794,0.009468890,0.999950855
1499672015.056170940,-1.015557289,-1.873779416,0.222763345,-0.005191072,-0.003001376,1.589632511,2.695300102,3.000000000,0.000000000,0.000000000,1.514000000,-0.001476171,0.002609548,0.009421818,0.999951078
1499672015.072184324,-1.015564919,-1.873767257,0.222761393,-0.005146139,-0.003005537,1.589670420,2.901999950,4.000000000,0.000000000,0.000000000,1.514000000,-0.001478414,0.002587130,0.009440714,0.999950927
1499672015.088124037,-1.015564919,-1.873767257,0.222761393,-0.005146139,-0.003005537,1.589670420,2.440000057,1.000000000,0.000000000,0.000000000,1.514000000,-0.001478414,0.002587130,0.009440714,0.999950927
1499672015.103924274,-1.015600085,-1.873811245,0.222787067,-0.005258304,-0.002824057,1.589684129,2.249599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.001387131,0.002642364,0.009447430,0.999950886
1499672015.119931936,-1.015600085,-1.873811245,0.222787067,-0.005258304,-0.002824057,1.589684129,2.694299936,3.000000000,0.000000000,0.000000000,1.514000000,-0.001387131,0.002642364,0.009447430,0.999950886
1499672015.135852814,-1.015600085,-1.873811245,0.222787067,-0.005258304,-0.002824057,1.589684129,2.900000095,4.000000000,0.000000000,0.000000000,1.514000000,-0.001387131,0.002642364,0.009447430,0.999950886
1499672015.152394772,-1.015571237,-1.873788953,0.222778320,-0.005134543,-0.002859598,1.589709878,2.476999998,1.000000000,0.000000000,0.000000000,1.514000000,-0.001405452,0.002580673,0.009460287,0.999950981
1499672015.168134212,-1.015582442,-1.873797774,0.222773075,-0.005170560,-0.002962174,1.589648247,2.219599962,2.000000000,0.000000000,0.000000000,1.514000000,-0.001456647,0.002599120,0.009429635,0.999951156
1499672015.184066772,-1.015582442,-1.873797774,0.222773075,-0.005170560,-0.002962174,1.589648247,2.730299950,3.000000000,0.000000000,0.000000000,1.514000000,-0.001456647,0.002599120,0.009429635,0.999951156
1499672015.199958563,-1.015582442,-1.873797774,0.222773075,-0.005170560,-0.002962174,1.589648247,2.898999929,4.000000000,0.000000000,0.000000000,1.514000000,-0.001456647,0.002599120,0.009429635,0.999951156
1499672015.216243744,-1.015582442,-1.873797774,0.222773075,-0.005170560,-0.002962174,1.589648247,2.486000061,1.000000000,0.000000000,0.000000000,1.514000000,-0.001456647,0.002599120,0.009429635,0.999951156
1499672015.232007980,-1.015568733,-1.873800874,0.222780898,-0.005122032,-0.002934071,1.589686155,2.214600086,2.000000000,0.000000000,0.000000000,1.514000000,-0.001442777,0.002574752,0.009448487,0.999951005
1499672015.249126434,-1.015579343,-1.873808503,0.222791433,-0.005252462,-0.002907755,1.589626074,2.694299936,3.000000000,0.000000000,0.000000000,1.514000000,-0.001429082,0.002639797,0.009418496,0.999951121
1499672015.264177561,-1.015579343,-1.873808503,0.222791433,-0.005252462,-0.002907755,1.589626074,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001429082,0.002639797,0.009418496,0.999951121
1499672015.279953241,-1.015579343,-1.873808503,0.222791433,-0.005252462,-0.002907755,1.589626074,2.469000101,1.000000000,0.000000000,0.000000000,1.514000000,-0.001429082,0.002639797,0.009418496,0.999951121
1499672015.295927525,-1.015579343,-1.873808503,0.222791433,-0.005252462,-0.002907755,1.589626074,2.256599903,2.000000000,0.000000000,0.000000000,1.514000000,-0.001429082,0.002639797,0.009418496,0.999951121
1499672015.312104702,-1.015579343,-1.873808503,0.222791433,-0.005252462,-0.002907755,1.589626074,2.693300009,3.000000000,0.000000000,0.000000000,1.514000000,-0.001429082,0.002639797,0.009418496,0.999951121
1499672015.328025103,-1.015596867,-1.873805046,0.222815409,-0.005119011,-0.003000513,1.589745998,2.901999950,4.000000000,0.000000000,0.000000000,1.514000000,-0.001475933,0.002573599,0.009478494,0.999950692
1499672015.344318151,-1.015590310,-1.873802066,0.222811446,-0.005101579,-0.003020082,1.589712620,2.437999964,1.000000000,0.000000000,0.000000000,1.514000000,-0.001485843,0.002564952,0.009461816,0.999950860
1499672015.360022306,-1.015590310,-1.873802066,0.222811446,-0.005101579,-0.003020082,1.589712620,2.222599983,2.000000000,0.000000000,0.000000000,1.514000000,-0.001485843,0.002564952,0.009461816,0.999950860
1499672015.375965118,-1.015590310,-1.873802066,0.222811446,-0.005101579,-0.003020082,1.589712620,2.685300112,3.000000000,0.000000000,0.000000000,1.514000000,-0.001485843,0.002564952,0.009461816,0.999950860
1499672015.392875195,-1.015557408,-1.873785734,0.222764581,-0.005260772,-0.002948366,1.589698434,2.898999929,4.000000000,0.000000000,0.000000000,1.514000000,-0.001485843,0.002564952,0.009461816,0.999950860
1499672015.408033133,-1.015557408,-1.873785734,0.222764581,-0.005260772,-0.002948366,1.589698434,2.460000038,1.000000000,0.000000000,0.000000000,1.514000000,-0.001449252,0.002644195,0.009454760,0.999950741
1499672015.423995018,-1.015576601,-1.873783231,0.222801045,-0.005198141,-0.002996482,1.589677572,2.242599964,2.000000000,0.000000000,0.000000000,1.514000000,-0.001473632,0.002613093,0.009444282,0.999950867
1499672015.440026045,-1.015576601,-1.873783231,0.222801045,-0.005198141,-0.002996482,1.589677572,2.661299944,3.000000000,0.000000000,0.000000000,1.514000000,-0.001473632,0.002613093,0.009444282,0.999950867
1499672015.455858469,-1.015576601,-1.873783231,0.222801045,-0.005198141,-0.002996482,1.589677572,2.887000084,4.000000000,0.000000000,0.000000000,1.514000000,-0.001473632,0.002613093,0.009444282,0.999950867
1499672015.472522736,-1.015576601,-1.873783231,0.222801045,-0.005198141,-0.002996482,1.589677572,2.464999914,1.000000000,0.000000000,0.000000000,1.514000000,-0.001473632,0.002613093,0.009444282,0.999950867
1499672015.488104343,-1.015576601,-1.873783231,0.222801045,-0.005198141,-0.002996482,1.589677572,2.258599997,2.000000000,0.000000000,0.000000000,1.514000000,-0.001473632,0.002613093,0.009444282,0.999950867
1499672015.503974676,-1.015571833,-1.873792529,0.222780123,-0.005199939,-0.002986048,1.589669228,2.686300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.001468418,0.002613937,0.009440181,0.999950909
1499672015.519898415,-1.015565157,-1.873779416,0.222741604,-0.005165424,-0.002942560,1.589700699,2.924000025,4.000000000,0.000000000,0.000000000,1.514000000,-0.001446797,0.002596498,0.009455821,0.999950903
1499672015.536050320,-1.015565157,-1.873779416,0.222741604,-0.005165424,-0.002942560,1.589700699,2.470999956,1.000000000,0.000000000,0.000000000,1.514000000,-0.001446797,0.002596498,0.009455821,0.999950903
1499672015.552165985,-1.015578389,-1.873785734,0.222769752,-0.005257028,-0.002897382,1.589661121,2.217600107,2.000000000,0.000000000,0.000000000,1.514000000,-0.001423828,0.002642055,0.009436019,0.999950952
1499672015.568358183,-1.015567422,-1.873797059,0.222710043,-0.005305862,-0.002784576,1.589675903,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001367178,0.002665950,0.009443323,0.999950929
1499672015.584188461,-1.015567422,-1.873797059,0.222710043,-0.005305862,-0.002784576,1.589675903,2.888999939,4.000000000,0.000000000,0.000000000,1.514000000,-0.001367178,0.002665950,0.009443323,0.999950929
1499672015.600026846,-1.015567422,-1.873797059,0.222710043,-0.005305862,-0.002784576,1.589675903,2.483999968,1.000000000,0.000000000,0.000000000,1.514000000,-0.001367178,0.002665950,0.009443323,0.999950929
1499672015.615890503,-1.015567422,-1.873797059,0.222710043,-0.005305862,-0.002784576,1.589675903,2.257600069,2.000000000,0.000000000,0.000000000,1.514000000,-0.001367178,0.002665950,0.009443323,0.999950929
1499672015.632558107,-1.015589952,-1.873782277,0.222757772,-0.005150428,-0.002735730,1.589699268,2.687299967,3.000000000,0.000000000,0.000000000,1.514000000,-0.001343460,0.002588022,0.009454828,0.999951067
1499672015.648050785,-1.015576243,-1.873786092,0.222760677,-0.005065548,-0.002764242,1.589729428,2.911999941,4.000000000,0.000000000,0.000000000,1.514000000,-0.001358078,0.002545739,0.009469854,0.999950976
1499672015.664049149,-1.015576243,-1.873786092,0.222760677,-0.005065548,-0.002764242,1.589729428,2.444999933,1.000000000,0.000000000,0.000000000,1.514000000,-0.001358078,0.002545739,0.009469854,0.999950976
1499672015.679834366,-1.015565395,-1.873797536,0.222780928,-0.005194343,-0.002758497,1.589690924,2.260600090,2.000000000,0.000000000,0.000000000,1.514000000,-0.001354646,0.002610080,0.009450673,0.999951007
1499672015.696231842,-1.015594602,-1.873825073,0.222792491,-0.005210066,-0.002848967,1.589711666,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001399777,0.002618383,0.009461211,0.999950819
1499672015.711957455,-1.015594602,-1.873825073,0.222792491,-0.005210066,-0.002848967,1.589711666,2.890000105,4.000000000,0.000000000,0.000000000,1.514000000,-0.001399777,0.002618383,0.009461211,0.999950819
1499672015.728217602,-1.015594602,-1.873825073,0.222792491,-0.005210066,-0.002848967,1.589711666,2.474999905,1.000000000,0.000000000,0.000000000,1.514000000,-0.001399777,0.002618383,0.009461211,0.999950819
1499672015.744151115,-1.015583038,-1.873792648,0.222747654,-0.005261680,-0.002692682,1.589690685,2.214600086,2.000000000,0.000000000,0.000000000,1.514000000,-0.001321422,0.002643436,0.009450548,0.999951007
1499672015.760126352,-1.015583038,-1.873792648,0.222747654,-0.005261680,-0.002692682,1.589690685,2.690299988,3.000000000,0.000000000,0.000000000,1.514000000,-0.001321422,0.002643436,0.009450548,0.999951007
1499672015.776273489,-1.015584350,-1.873819709,0.222777128,-0.005237471,-0.002828541,1.589720845,2.891000032,4.000000000,0.000000000,0.000000000,1.514000000,-0.001389423,0.002631994,0.009465797,0.999950718
1499672015.792928457,-1.015595436,-1.873807907,0.222725809,-0.005193078,-0.002821242,1.589691997,2.473000050,1.000000000,0.000000000,0.000000000,1.514000000,-0.001389423,0.002631994,0.009465797,0.999950718
1499672015.808122396,-1.015595436,-1.873807907,0.222725809,-0.005193078,-0.002821242,1.589691997,2.249599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.001386021,0.002609744,0.009451301,0.999950904
1499672015.823967934,-1.015591025,-1.873826265,0.222780094,-0.005243158,-0.002858285,1.589685440,2.681299925,3.000000000,0.000000000,0.000000000,1.514000000,-0.001404314,0.002634954,0.009448139,0.999950886
1499672015.839923382,-1.015591025,-1.873826265,0.222780094,-0.005243158,-0.002858285,1.589685440,2.892999887,4.000000000,0.000000000,0.000000000,1.514000000,-0.001404314,0.002634954,0.009448139,0.999950886
1499672015.855958939,-1.015578866,-1.873807907,0.222783819,-0.005210754,-0.003002656,1.589658141,2.457000017,1.000000000,0.000000000,0.000000000,1.514000000,-0.001476685,0.002619414,0.009434647,0.999950993
1499672015.871968746,-1.015589595,-1.873814821,0.222804815,-0.005152874,-0.002974613,1.589714408,2.254600048,2.000000000,0.000000000,0.000000000,1.514000000,-0.001462864,0.002590384,0.009462722,0.999950801
1499672015.888900518,-1.015589595,-1.873814821,0.222804815,-0.005152874,-0.002974613,1.589714408,2.676300049,3.000000000,0.000000000,0.000000000,1.514000000,-0.001462864,0.002590384,0.009462722,0.999950801
1499672015.903900146,-1.015589595,-1.873814821,0.222804815,-0.005152874,-0.002974613,1.589714408,2.900000095,4.000000000,0.000000000,0.000000000,1.514000000,-0.001462864,0.002590384,0.009462722,0.999950801
1499672015.920089960,-1.015582800,-1.873800397,0.222788453,-0.005152625,-0.002908051,1.589686990,2.451999903,1.000000000,0.000000000,0.000000000,1.514000000,-0.001429621,0.002589925,0.009448897,0.999950946
1499672015.936631203,-1.015582800,-1.873800397,0.222788453,-0.005152625,-0.002908051,1.589686990,2.210599899,2.000000000,0.000000000,0.000000000,1.514000000,-0.001429621,0.002589925,0.009448897,0.999950946
1499672015.952156544,-1.015591145,-1.873781085,0.222770035,-0.005102915,-0.002843771,1.589735627,2.698299885,3.000000000,0.000000000,0.000000000,1.514000000,-0.001397656,0.002564802,0.009473099,0.999950855
1499672015.968868017,-1.015541553,-1.873764634,0.222756952,-0.004982137,-0.002896426,1.589688420,2.894000053,4.000000000,0.000000000,0.000000000,1.514000000,-0.001424613,0.002504632,0.009449478,0.999951143
1499672015.984230757,-1.015541553,-1.873764634,0.222756952,-0.004982137,-0.002896426,1.589688420,2.473999977,1.000000000,0.000000000,0.000000000,1.514000000,-0.001424613,0.002504632,0.009449478,0.999951143
