t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, px4Lidar, px4Ro, px4Pi, px4Ya, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1502110051.145505428,1.787734747,-2.287923336,0.738305092,-0.079634748,0.067531809,0.053340062,-0.010835721,-0.023629356,1.523730278,-2.210000000,-1.510000000,0.660000000,0.060000000,0.120000000,0.000000000,-0.045378561,0.049916417,0.009250245,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,5.752999783,1.000000000,0.000000000,2.000000000
1502110051.170594215,1.787734747,-2.287923336,0.738305092,-0.079634748,0.067531809,0.053340062,-0.010835721,-0.023629356,1.523730278,-2.210000000,-1.510000000,0.660000000,0.060000000,0.120000000,0.000000000,-0.045378561,0.049916417,0.009250245,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,6.099999905,1.000000000,1.000000000,2.000000000
1502110051.170697689,1.787734747,-2.287923336,0.738305092,-0.079634748,0.067531809,0.053340062,-0.010835721,-0.023629356,1.523730278,-2.210000000,-1.510000000,0.660000000,0.060000000,0.120000000,0.000000000,-0.045378561,0.049916417,0.009250245,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,6.219399929,1.000000000,0.000000000,3.000000000
1502110051.211362123,1.779135227,-2.280795813,0.741092205,-0.104018986,0.076057300,0.052604701,-0.014044872,-0.020981321,1.525969148,-2.210000000,-1.490000000,0.660000000,0.070000000,0.140000000,0.000000000,-0.043284165,0.050265482,0.010821041,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,5.687399864,0.000000000,0.000000000,2.000000000
1502110051.211392403,1.779135227,-2.280795813,0.741092205,-0.104018986,0.076057300,0.052604701,-0.014044872,-0.020981321,1.525969148,-2.210000000,-1.490000000,0.660000000,0.070000000,0.140000000,0.000000000,-0.043284165,0.050265482,0.010821041,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,6.621699810,0.000000000,1.000000000,3.000000000
1502110051.236393452,1.779135227,-2.280795813,0.741092205,-0.104018986,0.076057300,0.052604701,-0.014044872,-0.020981321,1.525969148,-2.210000000,-1.490000000,0.660000000,0.070000000,0.140000000,0.000000000,-0.041887902,0.050265482,0.011868239,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,5.911399841,0.000000000,1.000000000,2.000000000
1502110051.236431837,1.779135227,-2.280795813,0.741092205,-0.104018986,0.076057300,0.052604701,-0.014044872,-0.020981321,1.525969148,-2.210000000,-1.490000000,0.660000000,0.070000000,0.140000000,0.000000000,-0.041887902,0.050265482,0.011868239,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,6.299699783,0.000000000,0.000000000,3.000000000
1502110051.261398554,1.775503755,-2.277960777,0.742274880,-0.113783501,0.079793237,0.051050596,-0.013404129,-0.020335672,1.526273012,-2.200000000,-1.500000000,0.660000000,0.080000000,0.140000000,0.000000000,-0.039793507,0.050440015,0.012740904,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,6.366399765,1.000000000,1.000000000,3.000000000
1502110051.262228727,1.775503755,-2.277960777,0.742274880,-0.113783501,0.079793237,0.051050596,-0.013404129,-0.020335672,1.526273012,-2.200000000,-1.500000000,0.660000000,0.080000000,0.140000000,0.000000000,-0.039793507,0.050440015,0.012740904,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,5.750000000,1.000000000,0.000000000,2.000000000
1502110051.286441326,1.775503755,-2.277960777,0.742274880,-0.113783501,0.079793237,0.051050596,-0.013404129,-0.020335672,1.526273012,-2.200000000,-1.490000000,0.660000000,0.090000000,0.150000000,0.000000000,-0.037524579,0.050963614,0.013613568,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,6.089000225,1.000000000,1.000000000,2.000000000
1502110051.286468983,1.775503755,-2.277960777,0.742274880,-0.113783501,0.079793237,0.051050596,-0.013404129,-0.020335672,1.526273012,-2.200000000,-1.490000000,0.660000000,0.090000000,0.150000000,0.000000000,-0.037524579,0.050963614,0.013613568,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,6.197400093,1.000000000,0.000000000,3.000000000
1502110051.327652216,1.769525528,-2.273124695,0.744197428,-0.123070143,0.084307238,0.049778990,-0.013378169,-0.017168157,1.527703524,-2.190000000,-1.490000000,0.660000000,0.090000000,0.150000000,0.000000000,-0.034906585,0.051661746,0.014486233,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,5.664400101,0.000000000,0.000000000,2.000000000
1502110051.327692032,1.769525528,-2.273124695,0.744197428,-0.123070143,0.084307238,0.049778990,-0.013378169,-0.017168157,1.527703524,-2.190000000,-1.490000000,0.660000000,0.090000000,0.150000000,0.000000000,-0.034906585,0.051661746,0.014486233,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,6.557700157,0.000000000,1.000000000,3.000000000
1502110051.352292776,1.765890598,-2.269939661,0.745390594,-0.130303279,0.088436820,0.047738340,-0.013242593,-0.014967140,1.528454304,-2.190000000,-1.480000000,0.670000000,0.090000000,0.150000000,0.000000000,-0.032288591,0.052010812,0.015009832,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,5.852399826,0.000000000,1.000000000,2.000000000
1502110051.352463961,1.765890598,-2.269939661,0.745390594,-0.130303279,0.088436820,0.047738340,-0.013242593,-0.014967140,1.528454304,-2.190000000,-1.480000000,0.670000000,0.090000000,0.150000000,0.000000000,-0.032288591,0.052010812,0.015009832,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,6.323699951,0.000000000,0.000000000,3.000000000
1502110051.377807856,1.763394356,-2.267800570,0.746038318,-0.133705050,0.090786457,0.046804368,-0.013717935,-0.012820165,1.528836131,-2.190000000,-1.460000000,0.670000000,0.100000000,0.160000000,0.000000000,-0.029845130,0.052359878,0.015533430,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,5.721000195,1.000000000,0.000000000,2.000000000
1502110051.378297091,1.763394356,-2.267800570,0.746038318,-0.133705050,0.090786457,0.046804368,-0.013717935,-0.012820165,1.528836131,-2.190000000,-1.460000000,0.670000000,0.100000000,0.160000000,0.000000000,-0.029845130,0.052359878,0.015533430,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,6.395400047,1.000000000,1.000000000,3.000000000
1502110051.402881861,1.763394356,-2.267800570,0.746038318,-0.133705050,0.090786457,0.046804368,-0.013717935,-0.012820165,1.528836131,-2.190000000,-1.460000000,0.670000000,0.100000000,0.160000000,0.000000000,-0.026703538,0.052534410,0.016406095,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,6.066999912,1.000000000,1.000000000,2.000000000
1502110051.403456211,1.763394356,-2.267800570,0.746038318,-0.133705050,0.090786457,0.046804368,-0.013717935,-0.012820165,1.528836131,-2.190000000,-1.460000000,0.670000000,0.100000000,0.160000000,0.000000000,-0.026703538,0.052534410,0.016406095,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,6.176400185,1.000000000,0.000000000,3.000000000
1502110051.443439484,1.756850719,-2.261712074,0.747487247,-0.141681597,0.097785585,0.044938654,-0.014731755,-0.008022358,1.529860973,-2.190000000,-1.450000000,0.670000000,0.100000000,0.160000000,0.000000000,-0.023736478,0.052185345,0.017278760,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,6.539700031,0.000000000,1.000000000,3.000000000
1502110051.443834782,1.756850719,-2.261712074,0.747487247,-0.141681597,0.097785585,0.044938654,-0.014731755,-0.008022358,1.529860973,-2.190000000,-1.450000000,0.670000000,0.100000000,0.160000000,0.000000000,-0.023736478,0.052185345,0.017278760,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,5.570400238,0.000000000,0.000000000,2.000000000
1502110051.468347549,1.751718283,-2.256848574,0.748879671,-0.149413481,0.106142446,0.043407217,-0.014382334,-0.004308732,1.530480862,-2.180000000,-1.450000000,0.670000000,0.110000000,0.160000000,0.000000000,-0.020769418,0.052010812,0.017976891,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,5.832399845,0.000000000,1.000000000,2.000000000
1502110051.468984127,1.751718283,-2.256848574,0.748879671,-0.149413481,0.106142446,0.043407217,-0.014382334,-0.004308732,1.530480862,-2.180000000,-1.450000000,0.670000000,0.110000000,0.160000000,0.000000000,-0.020769418,0.052010812,0.017976891,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,6.272699833,0.000000000,0.000000000,3.000000000
1502110051.493024111,1.746060371,-2.251488209,0.750062883,-0.154725909,0.113308601,0.041494872,-0.013958234,-0.000194369,1.531055689,-2.180000000,-1.450000000,0.670000000,0.110000000,0.150000000,0.000000000,-0.017278760,0.051661746,0.018675023,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,6.363399982,1.000000000,1.000000000,3.000000000
1502110051.493444204,1.746060371,-2.251488209,0.750062883,-0.154725909,0.113308601,0.041494872,-0.013958234,-0.000194369,1.531055689,-2.180000000,-1.450000000,0.670000000,0.110000000,0.150000000,0.000000000,-0.017278760,0.051661746,0.018675023,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,5.695000172,1.000000000,0.000000000,2.000000000
1502110051.518354416,1.743450642,-2.248636484,0.750656664,-0.157577649,0.117730647,0.040700808,-0.014644138,0.002247679,1.532206535,-2.170000000,-1.470000000,0.670000000,0.130000000,0.140000000,0.000000000,-0.013439035,0.051661746,0.019373155,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,6.038000107,1.000000000,1.000000000,2.000000000
1502110051.518393040,1.743450642,-2.248636484,0.750656664,-0.157577649,0.117730647,0.040700808,-0.014644138,0.002247679,1.532206535,-2.170000000,-1.470000000,0.670000000,0.130000000,0.140000000,0.000000000,-0.013439035,0.051661746,0.019373155,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,6.161399841,1.000000000,0.000000000,3.000000000
1502110051.559616327,1.737201095,-2.241473436,0.752167583,-0.159348398,0.126652583,0.037654456,-0.013079013,0.009261688,1.533060908,-2.160000000,-1.450000000,0.670000000,0.140000000,0.140000000,0.000000000,-0.007679449,0.049916417,0.021467550,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.629399776,0.000000000,0.000000000,2.000000000
1502110051.559654474,1.737201095,-2.241473436,0.752167583,-0.159348398,0.126652583,0.037654456,-0.013079013,0.009261688,1.533060908,-2.160000000,-1.450000000,0.670000000,0.140000000,0.140000000,0.000000000,-0.007679449,0.049916417,0.021467550,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.559700012,0.000000000,1.000000000,3.000000000
1502110051.584208488,1.734677434,-2.238541603,0.752949953,-0.159531116,0.129909992,0.036953203,-0.012463936,0.011393813,1.533701777,-2.150000000,-1.450000000,0.670000000,0.140000000,0.140000000,0.000000000,-0.005934119,0.048694686,0.022165682,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.816400051,0.000000000,1.000000000,2.000000000
1502110051.584479570,1.734677434,-2.238541603,0.752949953,-0.159531116,0.129909992,0.036953203,-0.012463936,0.011393813,1.533701777,-2.150000000,-1.450000000,0.670000000,0.140000000,0.140000000,0.000000000,-0.005934119,0.048694686,0.022165682,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.275700092,0.000000000,0.000000000,3.000000000
1502110051.609040022,1.729968429,-2.232330084,0.754108489,-0.158961907,0.136893913,0.035688937,-0.010938323,0.015642572,1.534059048,-2.150000000,-1.460000000,0.670000000,0.150000000,0.130000000,0.000000000,-0.004188790,0.046774824,0.023038346,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.348400116,1.000000000,1.000000000,3.000000000
1502110051.609374285,1.729968429,-2.232330084,0.754108489,-0.158961907,0.136893913,0.035688937,-0.010938323,0.015642572,1.534059048,-2.150000000,-1.460000000,0.670000000,0.150000000,0.130000000,0.000000000,-0.004188790,0.046774824,0.023038346,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.684000015,1.000000000,0.000000000,2.000000000
1502110051.634936810,1.729968429,-2.232330084,0.754108489,-0.158961907,0.136893913,0.035688937,-0.010938323,0.015642572,1.534059048,-2.140000000,-1.450000000,0.670000000,0.150000000,0.120000000,0.000000000,-0.003316126,0.045029495,0.023736478,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.014999866,1.000000000,1.000000000,2.000000000
1502110051.635218620,1.729968429,-2.232330084,0.754108489,-0.158961907,0.136893913,0.035688937,-0.010938323,0.015642572,1.534059048,-2.140000000,-1.450000000,0.670000000,0.150000000,0.120000000,0.000000000,-0.003316126,0.045029495,0.023736478,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.110400200,1.000000000,0.000000000,3.000000000
1502110051.675645828,1.728702307,-2.230849743,0.754410028,-0.157052383,0.138690561,0.034757491,-0.011291779,0.016695710,1.535052299,-2.140000000,-1.440000000,0.670000000,0.150000000,0.120000000,-0.010000000,-0.002617994,0.043284165,0.024260077,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.539400101,0.000000000,0.000000000,2.000000000
1502110051.675690889,1.728702307,-2.230849743,0.754410028,-0.157052383,0.138690561,0.034757491,-0.011291779,0.016695710,1.535052299,-2.140000000,-1.440000000,0.670000000,0.150000000,0.120000000,-0.010000000,-0.002617994,0.043284165,0.024260077,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.505700111,0.000000000,1.000000000,3.000000000
1502110051.700438976,1.725069523,-2.226112843,0.755347133,-0.156559646,0.142525449,0.034311604,-0.009323673,0.018733433,1.535762072,-2.130000000,-1.450000000,0.680000000,0.160000000,0.110000000,0.000000000,-0.002443461,0.041713369,0.024783675,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.787399769,0.000000000,1.000000000,2.000000000
1502110051.700608015,1.725069523,-2.226112843,0.755347133,-0.156559646,0.142525449,0.034311604,-0.009323673,0.018733433,1.535762072,-2.130000000,-1.450000000,0.680000000,0.160000000,0.110000000,0.000000000,-0.002443461,0.041713369,0.024783675,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.260700226,0.000000000,0.000000000,3.000000000
1502110051.725308895,1.725069523,-2.226112843,0.755347133,-0.156559646,0.142525449,0.034311604,-0.009323673,0.018733433,1.535762072,-2.120000000,-1.470000000,0.680000000,0.170000000,0.090000000,0.000000000,-0.002792527,0.040317106,0.025307274,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.294400215,1.000000000,1.000000000,3.000000000
1502110051.726066828,1.725069523,-2.226112843,0.755347133,-0.156559646,0.142525449,0.034311604,-0.009323673,0.018733433,1.535762072,-2.120000000,-1.470000000,0.680000000,0.170000000,0.090000000,0.000000000,-0.002792527,0.040317106,0.025307274,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.669000149,1.000000000,0.000000000,2.000000000
1502110051.750805140,1.716475129,-2.212942362,0.757692039,-0.156183884,0.158922181,0.034033690,-0.004054606,0.020874178,1.537569284,-2.120000000,-1.470000000,0.680000000,0.170000000,0.090000000,0.000000000,-0.002792527,0.040317106,0.025307274,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.994999886,1.000000000,1.000000000,2.000000000
1502110051.750837803,1.716475129,-2.212942362,0.757692039,-0.156183884,0.158922181,0.034033690,-0.004054606,0.020874178,1.537569284,-2.120000000,-1.470000000,0.680000000,0.170000000,0.090000000,0.000000000,-0.002792527,0.040317106,0.025307274,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.088399887,1.000000000,0.000000000,3.000000000
1502110051.791702032,1.712636948,-2.206097603,0.758966863,-0.154695258,0.170509607,0.034490392,-0.002206243,0.021222632,1.538723826,-2.110000000,-1.460000000,0.690000000,0.170000000,0.080000000,0.000000000,-0.004886922,0.036302848,0.026005406,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.511400223,0.000000000,0.000000000,2.000000000
1502110051.791833401,1.712636948,-2.206097603,0.758966863,-0.154695258,0.170509607,0.034490392,-0.002206243,0.021222632,1.538723826,-2.110000000,-1.460000000,0.690000000,0.170000000,0.080000000,0.000000000,-0.004886922,0.036302848,0.026005406,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.475699902,0.000000000,1.000000000,3.000000000
1502110051.816956997,1.712636948,-2.206097603,0.758966863,-0.154695258,0.170509607,0.034490392,-0.002206243,0.021222632,1.538723826,-2.100000000,-1.460000000,0.700000000,0.170000000,0.070000000,0.010000000,-0.006283185,0.034557519,0.026179939,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.764400005,0.000000000,1.000000000,2.000000000
1502110051.816986561,1.712636948,-2.206097603,0.758966863,-0.154695258,0.170509607,0.034490392,-0.002206243,0.021222632,1.538723826,-2.100000000,-1.460000000,0.700000000,0.170000000,0.070000000,0.010000000,-0.006283185,0.034557519,0.026179939,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.235700130,0.000000000,0.000000000,3.000000000
1502110051.841464758,1.709060669,-2.199269295,0.760235906,-0.150513291,0.179486781,0.034639813,0.001271918,0.019995445,1.538512588,-2.100000000,-1.450000000,0.700000000,0.170000000,0.080000000,0.000000000,-0.008028515,0.032463124,0.026179939,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.271399975,1.000000000,1.000000000,3.000000000
1502110051.842022419,1.709060669,-2.199269295,0.760235906,-0.150513291,0.179486781,0.034639813,0.001271918,0.019995445,1.538512588,-2.100000000,-1.450000000,0.700000000,0.170000000,0.080000000,0.000000000,-0.008028515,0.032463124,0.026179939,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.631999969,1.000000000,0.000000000,2.000000000
1502110051.866920948,1.705580592,-2.192229509,0.761019826,-0.144421965,0.186392024,0.033862911,0.003782558,0.017752659,1.539274454,-2.100000000,-1.450000000,0.700000000,0.160000000,0.070000000,0.000000000,-0.009948377,0.029845130,0.026005406,0.740000000,0.000000000,0.000000000,0.000000000,0.000000000,5.971000195,1.000000000,1.000000000,2.000000000
1502110051.866957188,1.705580592,-2.192229509,0.761019826,-0.144421965,0.186392024,0.033862911,0.003782558,0.017752659,1.539274454,-2.100000000,-1.450000000,0.700000000,0.160000000,0.070000000,0.000000000,-0.009948377,0.029845130,0.026005406,0.740000000,0.000000000,0.000000000,0.000000000,0.000000000,6.067399979,1.000000000,0.000000000,3.000000000
1502110051.907408237,1.702654004,-2.185412169,0.762070358,-0.135965377,0.189606190,0.032745872,0.007725808,0.015277104,1.538553476,-2.080000000,-1.450000000,0.700000000,0.170000000,0.060000000,0.000000000,-0.012391838,0.027052603,0.025830873,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.495699883,0.000000000,1.000000000,3.000000000
1502110051.907679319,1.702654004,-2.185412169,0.762070358,-0.135965377,0.189606190,0.032745872,0.007725808,0.015277104,1.538553476,-2.080000000,-1.450000000,0.700000000,0.170000000,0.060000000,0.000000000,-0.012391838,0.027052603,0.025830873,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.526400089,0.000000000,0.000000000,2.000000000
1502110051.932567596,1.702654004,-2.185412169,0.762070358,-0.135965377,0.189606190,0.032745872,0.007725808,0.015277104,1.538553476,-2.080000000,-1.450000000,0.700000000,0.160000000,0.060000000,-0.010000000,-0.013439035,0.025830873,0.025656340,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.751399994,0.000000000,1.000000000,2.000000000
1502110051.932615519,1.702654004,-2.185412169,0.762070358,-0.135965377,0.189606190,0.032745872,0.007725808,0.015277104,1.538553476,-2.080000000,-1.450000000,0.700000000,0.160000000,0.060000000,-0.010000000,-0.013439035,0.025830873,0.025656340,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.212699890,0.000000000,0.000000000,3.000000000
1502110051.957726479,1.702654004,-2.185412169,0.762070358,-0.135965377,0.189606190,0.032745872,0.007725808,0.015277104,1.538553476,-2.070000000,-1.450000000,0.710000000,0.160000000,0.050000000,-0.010000000,-0.013962634,0.025132741,0.025132741,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.609000206,1.000000000,0.000000000,2.000000000
1502110051.957781076,1.702654004,-2.185412169,0.762070358,-0.135965377,0.189606190,0.032745872,0.007725808,0.015277104,1.538553476,-2.070000000,-1.450000000,0.710000000,0.160000000,0.050000000,-0.010000000,-0.013962634,0.025132741,0.025132741,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.283400059,1.000000000,1.000000000,3.000000000
1502110051.982527018,1.701931119,-2.183780670,0.762220204,-0.130956933,0.189606816,0.031845089,0.008361661,0.014497942,1.538624406,-2.070000000,-1.450000000,0.710000000,0.160000000,0.050000000,-0.020000000,-0.014660766,0.024260077,0.024958208,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.947999954,1.000000000,1.000000000,2.000000000
1502110051.982559681,1.701931119,-2.183780670,0.762220204,-0.130956933,0.189606816,0.031845089,0.008361661,0.014497942,1.538624406,-2.070000000,-1.450000000,0.710000000,0.160000000,0.050000000,-0.020000000,-0.014660766,0.024260077,0.024958208,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.046400070,1.000000000,0.000000000,3.000000000
1502110052.023578405,1.696017385,-2.172191858,0.761497676,-0.130769476,0.198326051,0.029683758,0.012416556,0.009659227,1.539715886,-2.070000000,-1.430000000,0.710000000,0.160000000,0.050000000,-0.020000000,-0.015184364,0.023561945,0.024434610,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.476699829,0.000000000,1.000000000,3.000000000
1502110052.023612499,1.696017385,-2.172191858,0.761497676,-0.130769476,0.198326051,0.029683758,0.012416556,0.009659227,1.539715886,-2.070000000,-1.430000000,0.710000000,0.160000000,0.050000000,-0.020000000,-0.015184364,0.023561945,0.024434610,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.502399921,0.000000000,0.000000000,2.000000000
1502110052.048551559,1.693846941,-2.165493965,0.760895550,-0.127301529,0.211846113,0.023914626,0.014451338,0.008788912,1.539077878,-2.060000000,-1.430000000,0.710000000,0.150000000,0.050000000,-0.020000000,-0.014835299,0.022863813,0.023736478,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,5.732399940,0.000000000,1.000000000,2.000000000
1502110052.049066067,1.693846941,-2.165493965,0.760895550,-0.127301529,0.211846113,0.023914626,0.014451338,0.008788912,1.539077878,-2.060000000,-1.430000000,0.710000000,0.150000000,0.050000000,-0.020000000,-0.014835299,0.022863813,0.023736478,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,6.162700176,0.000000000,0.000000000,3.000000000
1502110052.073256254,1.693846941,-2.165493965,0.760895550,-0.127301529,0.211846113,0.023914626,0.014451338,0.008788912,1.539077878,-2.060000000,-1.430000000,0.710000000,0.150000000,0.050000000,-0.020000000,-0.014835299,0.022863813,0.023736478,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,6.239399910,1.000000000,1.000000000,3.000000000
1502110052.073580980,1.693846941,-2.165493965,0.760895550,-0.127301529,0.211846113,0.023914626,0.014451338,0.008788912,1.539077878,-2.060000000,-1.430000000,0.710000000,0.150000000,0.050000000,-0.020000000,-0.014835299,0.022863813,0.023736478,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,5.599999905,1.000000000,0.000000000,2.000000000
1502110052.098630905,1.692304492,-2.155302763,0.760281324,-0.113075070,0.219835520,0.013961938,0.015778370,0.007934525,1.536884546,-2.050000000,-1.430000000,0.710000000,0.150000000,0.050000000,-0.020000000,-0.013962634,0.022514747,0.023038346,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.935999870,1.000000000,1.000000000,2.000000000
1502110052.098907948,1.692304492,-2.155302763,0.760281324,-0.113075070,0.219835520,0.013961938,0.015778370,0.007934525,1.536884546,-2.050000000,-1.430000000,0.710000000,0.150000000,0.050000000,-0.020000000,-0.013962634,0.022514747,0.023038346,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.067399979,1.000000000,0.000000000,3.000000000
1502110052.139653683,1.690350175,-2.147664785,0.758643329,-0.101226710,0.219607517,0.006006560,0.017234936,0.008214450,1.535284042,-2.050000000,-1.430000000,0.710000000,0.140000000,0.040000000,-0.030000000,-0.010821041,0.021816616,0.021816616,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.537399769,0.000000000,0.000000000,2.000000000
1502110052.139754772,1.690350175,-2.147664785,0.758643329,-0.101226710,0.219607517,0.006006560,0.017234936,0.008214450,1.535284042,-2.050000000,-1.430000000,0.710000000,0.140000000,0.040000000,-0.030000000,-0.010821041,0.021816616,0.021816616,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.418700218,0.000000000,1.000000000,3.000000000
1502110052.164491415,1.690350175,-2.147664785,0.758643329,-0.101226710,0.219607517,0.006006560,0.017234936,0.008214450,1.535284042,-2.050000000,-1.420000000,0.710000000,0.130000000,0.040000000,-0.030000000,-0.009599311,0.021293017,0.021293017,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.708399773,0.000000000,1.000000000,2.000000000
1502110052.164520025,1.690350175,-2.147664785,0.758643329,-0.101226710,0.219607517,0.006006560,0.017234936,0.008214450,1.535284042,-2.050000000,-1.420000000,0.710000000,0.130000000,0.040000000,-0.030000000,-0.009599311,0.021293017,0.021293017,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.150700092,0.000000000,0.000000000,3.000000000
1502110052.189271450,1.688700914,-2.140133858,0.756180286,-0.084727898,0.210953981,-0.009431646,0.018675340,0.011065309,1.534161687,-2.040000000,-1.410000000,0.710000000,0.130000000,0.040000000,-0.040000000,-0.008726646,0.020594885,0.020245819,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.250400066,1.000000000,1.000000000,3.000000000
1502110052.189433098,1.688700914,-2.140133858,0.756180286,-0.084727898,0.210953981,-0.009431646,0.018675340,0.011065309,1.534161687,-2.040000000,-1.410000000,0.710000000,0.130000000,0.040000000,-0.040000000,-0.008726646,0.020594885,0.020245819,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.583000183,1.000000000,0.000000000,2.000000000
1502110052.214495897,1.688199878,-2.137255907,0.755230308,-0.078075036,0.206764281,-0.013894031,0.019120028,0.012194005,1.532613873,-2.040000000,-1.410000000,0.710000000,0.120000000,0.030000000,-0.040000000,-0.008377580,0.019722221,0.019198622,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.922999859,1.000000000,1.000000000,2.000000000
1502110052.214533329,1.688199878,-2.137255907,0.755230308,-0.078075036,0.206764281,-0.013894031,0.019120028,0.012194005,1.532613873,-2.040000000,-1.410000000,0.710000000,0.120000000,0.030000000,-0.040000000,-0.008377580,0.019722221,0.019198622,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,6.022399902,1.000000000,0.000000000,3.000000000
1502110052.255562067,1.687400341,-2.130638123,0.752823710,-0.065094523,0.198356688,-0.023173532,0.019732924,0.014156907,1.532070637,-2.030000000,-1.410000000,0.700000000,0.110000000,0.020000000,-0.030000000,-0.008901179,0.019373155,0.017453293,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,5.479400158,0.000000000,0.000000000,2.000000000
1502110052.255605698,1.687400341,-2.130638123,0.752823710,-0.065094523,0.198356688,-0.023173532,0.019732924,0.014156907,1.532070637,-2.030000000,-1.410000000,0.700000000,0.110000000,0.020000000,-0.030000000,-0.008901179,0.019373155,0.017453293,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,6.451700211,0.000000000,1.000000000,3.000000000
1502110052.280378580,1.687400341,-2.130638123,0.752823710,-0.065094523,0.198356688,-0.023173532,0.019732924,0.014156907,1.532070637,-2.030000000,-1.430000000,0.700000000,0.100000000,0.000000000,-0.030000000,-0.009250245,0.020245819,0.016755161,0.720000000,0.000000000,0.000000000,0.000000000,0.000000000,5.705399990,0.000000000,1.000000000,2.000000000
